0x1000 {}
0x1757 {29,29,11,11,2,2,2,2}
0x1759 {8178,158,29,6,4,2,2}
0x175b {667,667,19,19,2,2,2,2}
0x175d {4082,4082,16,16,2,2,2,2}
0x175e {4081,4081,12,12,2,2,2,2}
0x175f {1289,69,35,6,2,2,1,1,1}
0x1761 {3924,3924,10,10,2,2}
0x1763 {7148,47,26,12,4,2,1}
0x1765 {421,47,9,3,3,2,2}
0x1767 {191,191,22,22,3,3,1,1}
0x1769 {3053,93,17,8,4,2,2}
0x176b {572,572,14,14,2,2,2,2}
0x176d {4081,4081,2,2,2,2,2,2}
0x176e {92,92,9,9,2,2,2,2}
0x176f {8178,78,19,8,6,2,1,1,1}
0x1771 {2542,2542,7,7,7,2,1}
0x1773 {197,197,3,3,3,3,1,1}
0x1775 {80,80,21,21,2,2,2,2}
0x1777 {7652,54,34,3,3,2,1,1,1}
0x1779 {239,239,7,7,3,3,1,1}
0x177b {6128,105,31,3,3,2,1,1,1}
0x177d {8178,60,10,10,6,2,1,1,1}
0x177e {8178,34,22,13,2,2,1,1,1}
0x177f {302,302,18,18,1,1,1,1,1,1}
0x1781 {7988,281,25,9,1}
0x1783 {4081,4081,7,7,1,1}
0x1785 {242,242,16,16,3,3}
0x1787 {1772,126,26,16,1,1,1}
0x1789 {47,47,4,4,4,4}
0x178b {8178,66,30,3,3,3,1}
0x178d {204,204,25,8,7,2,1}
0x178f {4082,4082,16,16,1,1,1,1}
0x1791 {4082,4082,20,20,5,5}
0x1793 {2622,197,20,3,3,3,1}
0x1795 {1511,103,13,3,3,3,2}
0x1797 {235,235,3,3,3,3,1,1}
0x1799 {1130,116,18,13,3,3,1}
0x179b {2654,2654,23,23,3,3,1,1}
0x179d {701,701,24,24,3,3,1,1}
0x179e {52,52,52,52,4,4,1,1}
0x179f {8178,192,24,9,1,1,1,1,1}
0x17a1 {3557,3557,26,26,5,5}
0x17a3 {1892,132,5,5,5,5,1}
0x17a5 {8178,56,34,7,4,3,2}
0x17a7 {572,572,18,18,4,4,1,1}
0x17a9 {7148,170,30,7,6,4,2}
0x17ab {111,111,20,20,2,2,2,2}
0x17ad {1010,1010,10,10,2,2,2,2}
0x17af {8178,88,20,4,2,2,1,1,1}
0x17b1 {6128,51,23,4,4,2,1}
0x17b3 {498,498,5,5,3,3,1,1}
0x17b5 {2031,2031,25,25,2,2,2,2}
0x17b7 {302,302,24,11,5,2,1,1,1}
0x17b9 {4082,4082,17,17,3,3,1,1}
0x17bb {7652,42,35,3,3,2,1,1,1}
0x17bd {2654,227,20,4,4,2,1,1,1}
0x17be {2374,111,24,11,2,2,1,1,1}
0x17bf {749,749,17,17,1,1,1,1,1,1}
0x17c1 {1289,1289,27,27,1,1}
0x17c3 {7148,52,22,5,1,1,1}
0x17c5 {7988,20,20,16,4,3,1}
0x17c7 {4081,4081,20,20,1,1,1,1}
0x17c9 {917,5,5,5,5,3,1}
0x17cb {72,72,3,3,3,3,1,1}
0x17cd {4079,4079,22,22,5,5,1,1}
0x17cf {6128,88,24,10,1,1,1,1,1}
0x17d1 {514,514,21,14,6,4,1}
0x17d3 {1511,1511,17,17,4,4,1,1}
0x17d5 {113,113,7,7,2,2,2,2}
0x17d7 {8178,144,19,4,2,2,1,1,1}
0x17d9 {4081,4081,21,21,5,5,1,1}
0x17db {218,42,27,7,6,2,1,1,1}
0x17dd {6128,121,21,7,7,2,1,1,1}
0x17df {242,242,8,8,1,1,1,1,1,1}
0x17e1 {7892,135,13,10,1,1,1}
0x17e3 {3924,3924,12,12,1,1,1,1}
0x17e5 {3053,3053,21,21,3,3,1,1}
0x17e7 {8178,158,13,6,1,1,1,1,1}
0x17e9 {806,806,18,18,4,4,1,1}
0x17eb {425,109,11,11,2,2,1,1,1}
0x17ed {7652,50,17,11,3,2,1,1,1}
0x17ef {407,407,13,13,1,1,1,1,1,1}
0x17f1 {395,395,18,18,1,1,1,1}
0x17f3 {8178,100,18,6,1,1,1,1,1}
0x17f5 {127,127,20,14,2,2,1,1,1}
0x17f7 {1010,1010,12,12,1,1,1,1,1,1}
0x17f9 {1772,280,10,10,1,1,1,1,1}
0x17fb {3893,3893,16,16,1,1,1,1,1,1}
0x17fd {50,50,50,50,1,1,1,1,1,1}
0x17fe {11,11,2,2,1,1,1,1,1,1}
0x17ff {8178,59,1,1,1,1,1,1,1,1,1}
0x1801 {11,11}
0x1803 {8178,226,1}
0x1805 {1568,276,26}
0x1807 {113,113,1,1}
0x1809 {2542,2542,19}
0x180b {165,165,11,11}
0x180d {32,32,2,2}
0x180f {638,638,1,1,1}
0x1811 {7988,77,17}
0x1813 {1010,1010,11,11}
0x1815 {3557,3557,11,11}
0x1817 {8178,12,12,12,1}
0x1819 {15,15,3,3}
0x181b {452,22,22,2,1}
0x181d {6128,115,25,2,1}
0x181f {111,111,1,1,1,1}
0x1821 {7148,107,40}
0x1823 {71,71,12,12}
0x1825 {1010,1010,25,25}
0x1827 {8178,314,35,10,1}
0x1829 {3797,3797,11,11}
0x182b {3053,45,26,10,6}
0x182d {2622,247,28,2,2}
0x182f {182,182,29,29,1,1}
0x1831 {806,806,4,4}
0x1833 {8178,117,18,14,1}
0x1835 {7148,245,6,2,2}
0x1837 {917,917,11,11,1,1}
0x1839 {6128,43,28,10,1}
0x183b {498,498,24,24,1,1}
0x183d {1247,1247,11,11,1,1}
0x183f {8178,130,1,1,1,1,1}
0x1843 {4082,4082,14,14}
0x1845 {2031,2031,14,14}
0x1847 {6128,130,26,14,1}
0x1849 {2654,2654,22,22}
0x184b {352,352,14,9,5}
0x184d {7652,132,27,13,5}
0x184f {4081,4081,14,14,1,1}
0x1851 {3893,3893,5,5}
0x1853 {7148,67,18,7,6}
0x1855 {3053,97,13,9,3}
0x1857 {3242,3242,13,13,5,5}
0x1859 {7892,241,13,13,3}
0x185b {1007,1007,22,22,2,2}
0x185d {4082,4082,8,8,2,2}
0x185f {8178,150,21,10,1,1,1}
0x1861 {5,5,5,5}
0x1863 {6128,180,20,18,1}
0x1865 {7892,105,20,10,3}
0x1867 {43,43,5,5,1,1}
0x1869 {8178,58,39,9,3}
0x186b {806,806,9,9,2,2}
0x186d {29,29,2,2,2,2}
0x186f {7988,190,29,11,1,1,1}
0x1871 {1892,112,18,7,1}
0x1873 {3893,3893,22,22,1,1}
0x1875 {72,72,8,8,2,2}
0x1877 {8178,50,50,7,1,1,1}
0x1879 {111,111,5,5,1,1}
0x187b {2374,49,35,11,1,1,1}
0x187d {7148,68,26,10,1,1,1}
0x187f {17,17,1,1,1,1,1,1}
0x1883 {197,197,9,9}
0x1885 {3242,3242,22,22}
0x1887 {8178,104,36,11,1}
0x1889 {2031,2031,18,18}
0x188b {7988,96,25,7,7}
0x188d {1892,1892,27,10,7}
0x188f {3924,3924,21,21,1,1}
0x1891 {80,80,21,21}
0x1893 {1765,107,29,7,4}
0x1895 {7892,128,31,5,5}
0x1897 {359,359,17,17,4,4}
0x1899 {7148,72,15,8,3}
0x189b {1352,1352,6,6,4,4}
0x189d {4081,4081,18,18,4,4}
0x189f {6128,219,22,8,1,1,1}
0x18a3 {8178,228,32,6,6}
0x18a5 {1082,36,16,4,4}
0x18a7 {1010,1010,6,6,4,4}
0x18a9 {113,113,17,4,3}
0x18ab {2027,2027,18,18,5,5}
0x18ad {498,498,8,8,2,2}
0x18af {8178,90,16,6,6,4,1}
0x18b1 {8178,31,23,4,4}
0x18b3 {242,242,7,7,4,4}
0x18b5 {1007,1007,13,13,2,2}
0x18b7 {302,302,19,8,5,2,1}
0x18b9 {4082,4082,11,11,5,5}
0x18bb {6128,217,11,11,7,2,1}
0x18bd {8178,244,29,4,4,2,1}
0x18bf {3557,3557,7,7,1,1,1,1}
0x18c3 {2654,85,27,15,1}
0x18c5 {1289,69,15,4,4}
0x18c7 {4081,4081,4,4,1,1}
0x18c9 {2654,68,21,4,3}
0x18cb {2654,2654,24,24,4,4}
0x18cd {1003,1003,11,11,2,2}
0x18cf {452,452,23,9,1,1,1}
0x18d3 {1247,1247,20,20,6,6}
0x18d5 {4082,4082,14,14,2,2}
0x18d7 {1511,159,23,4,4,2,1}
0x18d9 {3053,3053,11,11,2,2}
0x18db {8178,195,49,2,2,2,1}
0x18dd {2374,100,7,2,2,2,1}
0x18df {498,498,10,10,1,1,1,1}
0x18e3 {3924,3924,4,4,1,1}
0x18e5 {4081,4081,19,19,7,7}
0x18e7 {7148,33,33,6,1,1,1}
0x18e9 {242,242,20,20,4,4}
0x18eb {204,204,25,6,6,2,1}
0x18ed {8178,77,12,2,2,2,1}
0x18ef {1511,1511,19,19,1,1,1,1}
0x18f1 {127,127,4,4,1,1}
0x18f3 {266,266,12,12,1,1,1}
0x18f5 {8178,66,31,4,4,2,1}
0x18f7 {572,572,4,4,1,1,1,1}
0x18f9 {8178,228,33,8,1,1,1}
0x18fb {4081,4081,19,19,1,1,1,1}
0x18fd {497,497,30,30,1,1,1,1}
0x18ff {8178,128,1,1,1,1,1,1,1}
0x1903 {3924,3924,14,14}
0x1905 {749,749,12,12}
0x1907 {8178,160,19,13,1}
0x1909 {52,52,52,52}
0x190b {1940,64,30,9,6}
0x190d {197,197,15,15,5}
0x190f {4079,4079,22,22,1,1}
0x1913 {8178,172,6,6,6}
0x1915 {1082,56,14,8,6}
0x1917 {2654,2654,15,15,5,5}
0x1919 {6128,250,18,17,3}
0x191b {701,701,8,8,4,4}
0x191d {50,50,23,23,4,4}
0x191f {7892,88,23,14,1,1,1}
0x1923 {1765,105,13,7,4}
0x1925 {8178,146,10,10,3}
0x1927 {3797,3797,20,20,5,5}
0x1929 {8178,128,33,4,3}
0x192b {242,242,10,10,3,3}
0x192d {4079,4079,12,12,3,3}
0x192f {3053,45,28,10,6,3,1}
0x1933 {731,731,14,14,3,3}
0x1935 {4082,4082,9,9,3,3}
0x1937 {7148,131,29,10,6,4,1}
0x1939 {1177,1177,24,24,3,3}
0x193b {7892,114,14,5,5,3,1}
0x193d {1940,79,13,8,5,4,1}
0x193f {242,242,13,13,1,1,1,1}
0x1943 {92,92,9,9,5}
0x1945 {1130,74,24,7,7}
0x1947 {4082,4082,21,21,4,4}
0x194b {3543,3543,25,25,3,3}
0x194d {80,80,21,21,3,3}
0x194f {8178,169,39,5,3,3,1}
0x1953 {3924,3924,16,16,3,3}
0x1955 {1723,1723,3,3,3,3}
0x1957 {7988,230,37,5,3,3,2}
0x1959 {260,260,3,3,3,3}
0x195b {8178,84,11,5,5,2,2}
0x195d {8178,36,6,6,6,2,2}
0x195f {3053,3053,5,5,3,3,1,1}
0x1963 {4081,4081,6,6,6,6}
0x1965 {498,498,25,25,3,3}
0x1967 {1892,172,25,12,3,3,1}
0x1969 {191,191,10,10,3,3}
0x196b {8178,182,19,12,4,2,2}
0x196d {8178,96,14,2,2,2,2}
0x196f {498,498,6,6,5,5,1,1}
0x1973 {8178,132,15,3,3,3,1}
0x1975 {6128,7,7,7,7,2,2}
0x1977 {2031,2031,17,17,3,3,1,1}
0x1979 {204,204,25,8,3,3,1}
0x197b {239,239,23,23,3,3,1,1}
0x197d {1257,1257,12,12,4,4,1,1}
0x197f {7148,173,12,8,1,1,1,1,1}
0x1983 {8178,180,26,13,1}
0x1985 {2542,2542,20,10,3}
0x1987 {71,71,5,5,1,1}
0x198b {242,242,11,11,6,6}
0x198d {3893,3893,11,11,2,2}
0x198f {514,514,25,12,1,1,1}
0x1993 {4081,4081,10,10,3,3}
0x1995 {302,302,3,3,3,3}
0x1997 {8178,112,14,12,3,3,1}
0x1999 {3,3,3,3,3,3}
0x199b {1772,126,15,15,3,2,1}
0x199d {7988,186,17,6,3,2,1}
0x199f {29,29,3,3,1,1,1,1}
0x19a3 {1010,1010,24,24,4,4}
0x19a5 {4079,4079,20,20,3,3}
0x19a7 {2622,190,27,10,3,3,1}
0x19ab {7148,94,34,9,3,2,2}
0x19ad {1511,123,23,2,2,2,2}
0x19af {1177,1177,9,9,3,3,1,1}
0x19b3 {7652,150,25,5,3,2,1}
0x19b5 {2374,182,24,2,2,2,2}
0x19b7 {3924,3924,16,16,2,2,1,1}
0x19b9 {7652,262,24,11,3,2,1}
0x19bb {607,607,11,11,2,2,1,1}
0x19bd {498,498,9,9,2,2,1,1}
0x19bf {6128,208,19,14,1,1,1,1,1}
0x19c3 {4079,4079,5,5,1,1}
0x19c5 {78,78,20,20,4,4}
0x19c7 {302,302,18,8,1,1,1}
0x19cb {8178,44,12,3,3,3,1}
0x19cd {8178,48,48,10,3,2,1}
0x19cf {80,80,8,8,1,1,1,1}
0x19d3 {3053,97,30,3,3,3,1}
0x19d5 {8178,100,7,7,3,2,2}
0x19d7 {545,545,19,19,5,5,1,1}
0x19db {92,92,11,11,2,2,1,1}
0x19dd {407,407,11,11,2,2,1,1}
0x19df {7148,160,13,13,1,1,1,1,1}
0x19e3 {8178,318,10,10,1,1,1}
0x19e5 {344,72,13,9,3,3,1}
0x19e7 {113,113,5,5,1,1,1,1}
0x19eb {425,425,14,14,5,5,1,1}
0x19ed {3924,3924,8,8,2,2,1,1}
0x19ef {1082,104,8,8,1,1,1,1,1}
0x19f3 {50,50,9,9,1,1,1,1}
0x19f5 {4081,4081,15,15,3,3,1,1}
0x19f7 {638,36,14,10,1,1,1,1,1}
0x19f9 {17,17,3,3,1,1,1,1}
0x19fb {8178,66,29,5,1,1,1,1,1}
0x19fd {8178,194,25,10,1,1,1,1,1}
0x19ff {107,107,1,1,1,1,1,1,1,1}
0x1a03 {2027,2027,19,19}
0x1a05 {50,50,50,50}
0x1a07 {1892,127,32,14,1}
0x1a0b {876,876,8,8,4}
0x1a0d {8178,68,32,2,2}
0x1a0f {442,442,15,15,1,1}
0x1a13 {8178,101,27,10,5}
0x1a15 {6128,69,25,10,6}
0x1a17 {4081,4081,22,22,6,6}
0x1a1b {1010,1010,23,23,2,2}
0x1a1d {3543,3543,30,30,2,2}
0x1a1f {7988,160,27,8,1,1,1}
0x1a23 {359,15,12,7,4}
0x1a25 {2374,75,33,5,5}
0x1a27 {1072,1072,6,6,4,4}
0x1a2b {4081,4081,18,18,4,4}
0x1a2d {1010,1010,15,15,2,2}
0x1a2f {8178,81,21,5,4,4,1}
0x1a33 {1352,1352,10,10,4,4}
0x1a35 {3797,3797,13,13,2,2}
0x1a37 {7652,140,12,12,4,2,1}
0x1a3b {8178,49,34,8,4,2,1}
0x1a3d {8178,80,5,5,5,2,1}
0x1a3f {2591,2591,11,11,1,1,1,1}
0x1a43 {8178,161,10,5,5}
0x1a47 {2031,2031,27,27,5,5}
0x1a4b {3924,3924,8,8,4,4}
0x1a4d {421,421,9,9,3,3}
0x1a4f {6128,171,12,12,6,3,1}
0x1a53 {113,113,17,17,3,3}
0x1a55 {4082,4082,26,26,3,3}
0x1a57 {7148,123,28,10,7,4,2}
0x1a5b {2542,2542,16,13,4,2,2}
0x1a5d {917,127,11,11,5,2,2}
0x1a5f {50,50,50,50,4,4,1,1}
0x1a63 {3242,3242,19,19,6,6}
0x1a65 {107,107,10,10,3,3}
0x1a67 {7892,185,23,6,3,3,1}
0x1a6b {6128,36,20,4,4,2,2}
0x1a6d {8178,200,25,2,2,2,2}
0x1a6f {4081,4081,12,12,4,4,1,1}
0x1a73 {8178,86,36,3,3,3,1}
0x1a75 {7988,165,30,7,4,2,2}
0x1a77 {497,497,19,19,3,3,1,1}
0x1a7b {407,407,7,7,3,3,1,1}
0x1a7d {4082,4082,19,19,5,5,1,1}
0x1a7f {7148,181,33,10,1,1,1,1,1}
0x1a83 {2622,15,15,8,8}
0x1a87 {498,498,14,14,5,5}
0x1a8b {359,359,5,5,4,4}
0x1a8d {806,806,25,25,2,2}
0x1a8f {8178,131,30,7,6,5,1}
0x1a93 {4082,4082,5,5,3,3}
0x1a95 {111,111,20,20,3,3}
0x1a97 {1772,111,23,5,5,4,2}
0x1a9b {8178,107,38,12,5,2,2}
0x1a9d {302,302,24,5,5,2,2}
0x1a9f {4081,4081,17,17,3,3,1,1}
0x1aa3 {1257,1257,7,7,4,4}
0x1aa7 {8178,156,13,12,3,3,2}
0x1aab {7652,128,30,14,2,2,2}
0x1aad {7148,138,17,2,2,2,2}
0x1aaf {302,302,18,18,2,2,2,2}
0x1ab3 {1772,88,21,5,3,2,2}
0x1ab5 {2654,80,29,2,2,2,2}
0x1ab7 {4079,4079,6,6,2,2,2,2}
0x1abb {113,113,10,10,2,2,2,2}
0x1abd {3053,3053,18,18,2,2,2,2}
0x1abf {8178,324,31,6,2,2,1,1,1}
0x1ac3 {1010,1010,20,20,2,2}
0x1ac7 {514,514,22,9,8,2,1}
0x1acb {7988,158,10,10,4,2,2}
0x1acd {6128,138,25,2,2,2,2}
0x1acf {827,827,21,21,3,3,1,1}
0x1ad3 {7892,134,8,8,7,2,2}
0x1ad7 {1352,1352,4,4,2,2,2,2}
0x1adb {3557,3557,2,2,2,2,2,2}
0x1add {3924,3924,2,2,2,2,2,2}
0x1adf {917,917,12,9,7,2,1,1,1}
0x1ae3 {302,302,14,10,4,2,1}
0x1ae7 {3053,3053,20,20,4,4,1,1}
0x1aeb {4082,4082,18,18,2,2,2,2}
0x1aed {2031,2031,2,2,2,2,2,2}
0x1aef {1765,83,30,7,7,2,1,1,1}
0x1af3 {1351,1351,25,25,4,4,1,1}
0x1af5 {71,71,6,6,2,2,2,2}
0x1af7 {8178,116,28,4,4,2,1,1,1}
0x1afb {6128,30,30,5,5,2,1,1,1}
0x1afd {917,25,21,5,5,2,1,1,1}
0x1aff {3924,3924,19,19,1,1,1,1,1,1}
0x1b03 {6128,79,7,2,1}
0x1b07 {3797,3797,11,11,1,1}
0x1b0b {4082,4082,17,17,2,2}
0x1b0d {23,23,2,2,2,2}
0x1b0f {8178,30,23,7,1,1,1}
0x1b13 {239,239,12,12,4,4}
0x1b17 {8178,234,29,8,5,2,1}
0x1b1b {7988,76,32,2,2,2,1}
0x1b1d {8178,72,24,2,2,2,1}
0x1b1f {2654,2654,15,15,1,1,1,1}
0x1b23 {4082,4082,29,29,4,4}
0x1b27 {29,29,11,6,6,6,1}
0x1b2b {7892,130,8,8,6,2,2}
0x1b2d {8178,100,32,2,2,2,2}
0x1b2f {1247,1247,16,16,5,5,1,1}
0x1b33 {2374,27,27,5,3,2,1}
0x1b37 {1352,1352,34,34,2,2,1,1}
0x1b3b {917,917,16,16,2,2,1,1}
0x1b3d {498,498,21,21,2,2,1,1}
0x1b3f {7988,102,32,7,1,1,1,1,1}
0x1b43 {4081,4081,26,26,2,2}
0x1b47 {204,204,25,6,6,2,1}
0x1b4b {1892,57,10,8,4,2,2}
0x1b4f {498,498,7,7,5,5,1,1}
0x1b53 {297,297,11,5,4,2,2}
0x1b57 {491,491,23,23,2,2,2,2}
0x1b5b {1352,1352,2,2,2,2,2,2}
0x1b5d {4081,4081,2,2,2,2,2,2}
0x1b5f {7652,160,12,6,6,2,1,1,1}
0x1b63 {2622,110,4,2,2,2,1}
0x1b67 {302,302,8,8,2,2,1,1}
0x1b6b {3543,3543,2,2,2,2,2,2}
0x1b6d {2,2,2,2,2,2,2,2}
0x1b6f {6128,39,17,2,2,2,1,1,1}
0x1b73 {497,497,9,9,2,2,1,1}
0x1b77 {8178,181,16,2,2,2,1,1,1}
0x1b7b {2374,75,27,2,2,2,1,1,1}
0x1b7d {1772,130,15,2,2,2,1,1,1}
0x1b7f {4081,4081,10,10,1,1,1,1,1,1}
0x1b83 {498,498,10,10,1,1}
0x1b87 {8178,62,41,11,1,1,1}
0x1b8b {2654,17,17,9,4,2,1}
0x1b8f {359,359,17,17,1,1,1,1}
0x1b93 {6128,52,16,16,4,3,1}
0x1b97 {242,242,10,10,3,3,1,1}
0x1b9b {235,235,6,6,2,2,1,1}
0x1b9d {20,20,20,20,2,2,1,1}
0x1b9f {302,302,17,6,1,1,1,1,1}
0x1ba3 {8178,80,29,11,4,2,1}
0x1ba7 {1351,1351,12,12,3,3,1,1}
0x1bab {197,197,7,7,2,2,2,2}
0x1baf {1765,41,29,6,6,2,1,1,1}
0x1bb3 {4081,4081,18,18,2,2,1,1}
0x1bb7 {6128,90,30,2,2,2,1,1,1}
0x1bbb {8178,74,30,2,2,2,1,1,1}
0x1bbd {7892,46,7,2,2,2,1,1,1}
0x1bbf {3924,3924,26,26,1,1,1,1,1,1}
0x1bc3 {2374,80,21,8,1,1,1}
0x1bc7 {1010,1010,20,20,1,1,1,1}
0x1bcb {4081,4081,20,20,3,3,1,1}
0x1bcf {2622,42,29,7,1,1,1,1,1}
0x1bd3 {242,242,16,16,3,3,1,1}
0x1bd7 {2542,2542,9,4,4,2,1,1,1}
0x1bdb {113,113,32,2,2,2,1,1,1}
0x1bdf {2031,2031,19,19,1,1,1,1,1,1}
0x1be3 {191,191,29,29,1,1,1,1}
0x1be7 {8178,227,38,8,1,1,1,1,1}
0x1beb {8178,115,10,10,6,2,1,1,1}
0x1bef {806,806,24,24,1,1,1,1,1,1}
0x1bf3 {7652,205,32,6,1,1,1,1,1}
0x1bf7 {421,421,8,8,1,1,1,1,1,1}
0x1bfb {3924,3924,24,24,1,1,1,1,1,1}
0x1bfd {123,123,8,8,1,1,1,1,1,1}
0x1bff {6128,159,1,1,1,1,1,1,1,1,1}
0x1c03 {20,20,1,1}
0x1c07 {876,876,1,1,1}
0x1c0b {8178,121,12,3,1}
0x1c0f {3797,3797,1,1,1,1}
0x1c13 {8178,111,21,12,1}
0x1c17 {242,242,13,13,1,1}
0x1c1b {1351,1351,12,12,1,1}
0x1c1f {1940,78,1,1,1,1,1}
0x1c23 {7652,96,38,6,1}
0x1c27 {1511,1511,12,12,1,1}
0x1c2b {498,498,22,22,3,3}
0x1c2f {1568,276,19,5,1,1,1}
0x1c33 {421,421,5,5,1,1}
0x1c37 {7988,10,10,10,1,1,1}
0x1c3b {3053,9,9,6,1,1,1}
0x1c3f {3924,3924,1,1,1,1,1,1}
0x1c47 {242,242,8,8,1,1}
0x1c4b {3053,3053,27,27,3,3}
0x1c4f {7988,31,29,17,1,1,1}
0x1c53 {1352,1352,18,18,4,4}
0x1c57 {1940,58,21,10,5,3,1}
0x1c5b {7148,75,8,8,4,2,1}
0x1c5f {3543,3543,28,28,1,1,1,1}
0x1c63 {59,59,4,4,1,1}
0x1c67 {8178,197,15,15,1,1,1}
0x1c6b {2542,2542,34,14,4,2,1}
0x1c6f {1289,1289,9,9,1,1,1,1}
0x1c73 {1772,154,4,4,1,1,1}
0x1c77 {4081,4081,18,18,1,1,1,1}
0x1c7b {4082,4082,21,21,1,1,1,1}
0x1c7f {7988,129,1,1,1,1,1,1,1}
0x1c87 {4081,4081,19,19,1,1}
0x1c8b {498,498,14,14,3,3}
0x1c8f {1892,82,32,8,1,1,1}
0x1c93 {47,47,4,4,3,3}
0x1c97 {7652,56,13,3,3,3,1}
0x1c9b {204,204,25,11,4,3,1}
0x1c9f {4082,4082,20,20,1,1,1,1}
0x1ca7 {8178,102,25,7,7,3,1}
0x1cab {6128,52,38,3,3,3,2}
0x1caf {2027,2027,22,22,3,3,1,1}
0x1cb3 {8178,50,18,3,3,3,1}
0x1cb7 {2654,2654,20,20,3,3,1,1}
0x1cbb {3893,3893,3,3,3,3,1,1}
0x1cbf {638,44,20,11,1,1,1,1,1}
0x1cc7 {3053,177,47,6,1,1,1}
0x1ccb {8178,24,24,3,3,3,1}
0x1ccf {4082,4082,20,20,1,1,1,1}
0x1cd7 {3543,3543,25,25,4,4,1,1}
0x1cdb {92,92,17,17,2,2,1,1}
0x1cdf {7892,69,34,5,1,1,1,1,1}
0x1ce7 {4082,4082,30,30,1,1,1,1}
0x1ceb {1847,1847,11,11,3,3,1,1}
0x1cef {92,92,13,8,1,1,1,1,1}
0x1cf3 {52,52,52,52,1,1,1,1}
0x1cf7 {8178,134,22,8,1,1,1,1,1}
0x1cfb {8178,134,44,7,1,1,1,1,1}
0x1cff {3053,3053,1,1,1,1,1,1,1,1}
0x1d07 {80,80,21,21,1,1}
0x1d0b {119,119,22,22,5,5}
0x1d0f {2654,162,16,8,1,1,1}
0x1d17 {8178,82,24,15,6,6,1}
0x1d1b {6128,78,9,9,4,2,1}
0x1d1f {197,197,9,9,1,1,1,1}
0x1d27 {7988,30,30,3,3,3,1}
0x1d2b {7148,116,26,7,6,3,2}
0x1d2f {3924,3924,14,14,5,5,1,1}
0x1d37 {1003,1003,7,7,3,3,1,1}
0x1d3b {50,50,3,3,3,3,1,1}
0x1d3f {407,87,11,9,1,1,1,1,1}
0x1d47 {1130,29,18,7,7,3,1}
0x1d4f {1007,1007,21,21,3,3,1,1}
0x1d57 {572,572,18,18,2,2,2,2}
0x1d5b {4081,4081,8,8,2,2,2,2}
0x1d5f {8178,38,38,8,2,2,1,1,1}
0x1d67 {1177,1177,24,24,4,4,1,1}
0x1d6b {89,89,10,10,2,2,2,2}
0x1d6f {8178,204,6,6,6,2,1,1,1}
0x1d77 {1289,25,15,11,5,2,1,1,1}
0x1d7b {917,89,7,7,7,2,1,1,1}
0x1d7f {4082,4082,14,14,1,1,1,1,1,1}
0x1d87 {7892,296,20,12,1,1,1}
0x1d8f {498,498,21,21,1,1,1,1}
0x1d97 {749,749,5,5,3,3,1,1}
0x1d9b {72,72,9,9,2,2,1,1}
0x1d9f {8178,190,33,8,1,1,1,1,1}
0x1da7 {3242,3242,7,7,3,3,1,1}
0x1daf {6128,172,16,7,5,2,1,1,1}
0x1db7 {8178,60,42,2,2,2,1,1,1}
0x1dbb {8178,178,34,2,2,2,1,1,1}
0x1dbf {2031,2031,13,13,1,1,1,1,1,1}
0x1dc7 {4079,4079,10,10,1,1,1,1}
0x1dcf {7148,74,19,14,1,1,1,1,1}
0x1dd7 {407,63,19,11,5,2,1,1,1}
0x1ddf {1010,1010,9,9,1,1,1,1,1,1}
0x1de7 {1892,1892,12,6,1,1,1,1,1}
0x1def {4081,4081,12,12,1,1,1,1,1,1}
0x1df7 {4082,4082,14,14,1,1,1,1,1,1}
0x1dfb {155,155,6,6,1,1,1,1,1,1}
0x1dff {8178,28,1,1,1,1,1,1,1,1,1}
0x1e07 {27,27,1,1,1,1}
0x1e0f {8178,110,1,1,1,1,1}
0x1e17 {6128,30,30,12,1,1,1}
0x1e1f {113,113,1,1,1,1,1,1}
0x1e27 {8178,74,28,4,1,1,1}
0x1e2f {113,113,26,26,1,1,1,1}
0x1e37 {498,498,18,18,1,1,1,1}
0x1e3f {7652,98,1,1,1,1,1,1,1}
0x1e4f {4082,4082,19,19,1,1,1,1}
0x1e57 {1289,1289,14,14,3,3,1,1}
0x1e5f {1772,109,15,12,1,1,1,1,1}
0x1e67 {11,11,5,5,1,1,1,1}
0x1e6f {7652,244,10,10,1,1,1,1,1}
0x1e77 {7148,256,23,19,1,1,1,1,1}
0x1e7f {111,111,1,1,1,1,1,1,1,1}
0x1e8f {239,239,17,17,1,1,1,1}
0x1e97 {52,52,52,52,4,4,1,1}
0x1e9f {2374,170,32,8,1,1,1,1,1}
0x1eaf {7892,96,26,9,2,2,1,1,1}
0x1eb7 {7892,122,30,7,5,2,1,1,1}
0x1ebf {1010,1010,20,20,1,1,1,1,1,1}
0x1ecf {3053,105,26,7,1,1,1,1,1}
0x1edf {4081,4081,16,16,1,1,1,1,1,1}
0x1eef {1352,1352,19,19,1,1,1,1,1,1}
0x1ef7 {47,47,4,4,1,1,1,1,1,1}
0x1eff {2542,2542,1,1,1,1,1,1,1,1,1}
0x1f0f {32,32,1,1,1,1,1,1}
0x1f1f {8178,138,1,1,1,1,1,1,1}
0x1f2f {2374,168,25,10,1,1,1,1,1}
0x1f3f {4081,4081,1,1,1,1,1,1,1,1}
0x1f5f {242,242,29,29,1,1,1,1,1,1}
0x1f6f {111,111,20,20,1,1,1,1,1,1}
0x1f7f {6128,127,1,1,1,1,1,1,1,1,1}
