0x2000 {}
0x2671 {7860,7860,23,23,7,7}
0x2672 {6127,6127,10,10,6,6}
0x2673 {1771,1771,14,14,6,3,1}
0x2675 {241,241,32,12,4,4,3}
0x2676 {16369,230,30,17,8,3,3}
0x2677 {8177,8177,20,20,6,6,1,1}
0x2679 {15827,179,49,10,3,3,1}
0x267a {1771,235,25,19,8,3,3}
0x267b {238,238,18,18,6,6,1,1}
0x267c {11797,204,21,17,7,7,1}
0x267d {8177,8177,24,24,7,7,1,1}
0x267e {112,112,9,9,6,6,1,1}
0x267f {5447,71,17,7,1,1,1,1,1}
0x2681 {1624,1624,27,27}
0x2682 {451,451,23,23}
0x2683 {1771,19,19,17,7}
0x2685 {1057,1057,36,17,5}
0x2686 {1939,1939,20,11,5}
0x2687 {1510,1510,17,17,5,5}
0x2689 {571,571,14,4,4}
0x268a {5447,300,19,10,8}
0x268b {8174,8174,23,23,4,4}
0x268d {56,56,5,5,5,5}
0x268e {2032,2032,29,29,3,3}
0x268f {16369,325,50,9,8,4,1}
0x2691 {916,44,6,6,6}
0x2692 {616,616,21,18,3}
0x2693 {7987,7987,17,17,3,3}
0x2695 {3034,3034,31,31,5,5}
0x2696 {7987,7987,31,31,3,3}
0x2697 {14315,181,63,4,4,4,3}
0x2699 {8177,8177,31,31,3,3}
0x269a {1414,1414,17,17,3,3}
0x269b {3241,191,46,4,4,3,3}
0x269c {6127,6127,8,8,3,3}
0x269d {2249,43,43,14,4,3,3}
0x269e {5341,145,51,3,3,3,3}
0x269f {2716,2716,20,20,4,4,1,1}
0x26a1 {14315,95,54,10,6}
0x26a2 {16369,154,27,14,5}
0x26a3 {5320,5320,23,23,5,5}
0x26a5 {1129,1129,18,18,6,6}
0x26a6 {482,482,12,12,3,3}
0x26a7 {16369,85,20,4,4,3,3}
0x26a9 {7606,7606,29,29,3,3}
0x26aa {1771,1771,14,14,2,2}
0x26ab {15827,267,39,4,4,4,2}
0x26ac {156,156,8,8,6,6}
0x26ad {2032,348,24,9,7,2,2}
0x26ae {14315,75,36,20,6,3,2}
0x26af {8177,8177,4,4,4,4,2,2}
0x26b1 {637,637,19,19,4,4}
0x26b2 {2716,2716,5,5,5,5}
0x26b3 {5101,5101,11,10,6,4,3}
0x26b5 {15827,297,24,4,4,2,2}
0x26b6 {4081,174,43,15,3,2,2}
0x26b7 {406,406,4,4,4,4,2,2}
0x26b9 {14315,44,44,4,4,4,3}
0x26ba {16369,138,48,14,5,3,2}
0x26bb {8177,8177,46,46,4,4,2,2}
0x26bc {14315,201,52,4,4,4,3}
0x26bd {1624,1624,27,27,4,4,2,2}
0x26be {8177,8177,37,37,4,4,2,2}
0x26bf {4081,39,15,4,4,4,1,1,1}
0x26c1 {1351,201,25,9,6}
0x26c2 {5447,7,7,7,7}
0x26c3 {217,217,26,26,5,5}
0x26c5 {7860,7860,23,23,4,4}
0x26c6 {112,112,31,31,5,5}
0x26c7 {16369,375,39,8,8,4,1}
0x26c9 {8177,8177,19,19,3,3}
0x26ca {196,196,10,10,5,5}
0x26cb {14315,153,38,17,5,3,3}
0x26cd {616,64,12,12,3,2,2}
0x26ce {5101,25,25,7,6,3,3}
0x26cf {1846,1846,26,26,5,5,1,1}
0x26d1 {3542,3542,31,31,5,5}
0x26d2 {8177,8177,48,48,3,3}
0x26d3 {2032,114,44,15,7,3,3}
0x26d5 {14315,120,43,17,8,2,2}
0x26d6 {16369,254,14,14,3,2,2}
0x26d7 {8177,8177,4,4,4,4,2,2}
0x26d9 {16369,125,37,8,3,2,2}
0x26da {4081,293,28,18,3,2,2}
0x26db {7860,7860,14,14,2,2,2,2}
0x26dc {3556,124,36,13,3,3,3}
0x26dd {1891,1891,14,14,2,2,2,2}
0x26de {7126,7126,16,16,3,3,2,2}
0x26df {15827,23,23,19,3,3,1,1,1}
0x26e1 {7987,7987,15,15,7,7}
0x26e2 {1006,1006,21,21,7,7}
0x26e3 {113,113,113,18,4,4,1}
0x26e5 {1519,290,21,9,5,3,3}
0x26e6 {5101,48,9,8,8,3,3}
0x26e7 {1624,1624,13,13,4,4,1,1}
0x26e9 {5447,112,60,12,6,3,3}
0x26ea {15827,192,24,5,4,3,2}
0x26eb {1939,1939,9,9,4,4,2,2}
0x26ec {22,22,7,7,3,3,3}
0x26ed {8174,8174,22,22,2,2,2,2}
0x26ee {2541,2541,15,15,3,3,2,2}
0x26ef {14315,247,31,9,8,4,1,1,1}
0x26f1 {451,451,22,4,4,4,1}
0x26f2 {420,420,18,18,5,4,3}
0x26f3 {666,666,18,18,4,4,1,1}
0x26f5 {8177,8177,35,35,4,4,2,2}
0x26f6 {2716,2716,16,16,3,3,2,2}
0x26f7 {1351,191,17,4,4,4,1,1,1}
0x26f9 {1288,1288,11,11,4,4,1,1}
0x26fa {8177,8177,10,10,5,5,2,2}
0x26fb {5101,85,36,8,7,4,1,1,1}
0x26fc {8174,8174,7,7,3,3,1,1}
0x26fd {16369,144,7,7,3,3,1,1,1}
0x26fe {11797,111,12,12,3,3,1,1,1}
0x26ff {301,301,43,43,1,1,1,1,1,1}
0x2701 {916,916,11,11}
0x2702 {342,342,29,29}
0x2703 {14315,185,38,13,1}
0x2705 {14315,251,19,10,4}
0x2706 {1351,311,34,7,6}
0x2707 {168,168,37,37,1,1}
0x2709 {15827,105,27,20,5}
0x270a {16369,272,37,16,7}
0x270b {7651,7651,21,21,3,3}
0x270d {666,666,19,19,5,5}
0x270e {875,875,7,7,3,3}
0x270f {49,49,49,8,1,1,1}
0x2711 {5447,161,44,11,7}
0x2712 {5101,123,22,14,5}
0x2713 {238,238,9,9,4,4}
0x2715 {1567,1567,26,26,4,4}
0x2716 {8176,8176,32,32,4,4}
0x2717 {5341,136,51,4,4,3,1}
0x2719 {1008,1008,37,37,7,7}
0x271a {1939,1939,29,29,5,5}
0x271b {16369,402,31,16,4,4,1}
0x271c {118,118,23,23,4,4}
0x271d {4081,233,42,9,4,4,1}
0x271e {451,451,16,13,5,3,1}
0x271f {7651,7651,22,22,1,1,1,1}
0x2721 {16369,179,33,6,6}
0x2722 {1519,80,26,13,6}
0x2723 {8177,8177,29,29,4,4}
0x2725 {2032,2032,25,25,3,3}
0x2726 {2653,2653,19,19,3,3}
0x2727 {15827,226,34,17,5,3,1}
0x2729 {1764,1764,8,8,8,8}
0x272a {496,496,22,22,5,5}
0x272b {1006,38,22,3,3,3,3}
0x272d {1939,157,42,18,5,3,3}
0x272e {15827,37,32,13,5,3,3}
0x272f {1350,1350,20,20,3,3,1,1}
0x2731 {8174,8174,27,27,5,5}
0x2732 {7987,7987,24,24,6,6}
0x2733 {15827,131,46,14,9,3,1}
0x2735 {16369,26,19,6,6,4,3}
0x2736 {16369,36,23,10,8,3,3}
0x2737 {1771,1771,34,34,4,4,1,1}
0x2739 {16,6,6,6,5,3,1}
0x273a {3556,198,36,3,3,3,3}
0x273b {2716,2716,14,14,3,3,1,1}
0x273c {15827,258,10,10,9,3,1}
0x273d {8177,8177,5,5,5,5,1,1}
0x273e {730,730,20,20,3,3,1,1}
0x273f {4431,4431,11,10,1,1,1,1,1}
0x2741 {16369,91,9,9,7}
0x2742 {15827,239,33,8,8}
0x2743 {156,156,18,18,3,3}
0x2745 {420,420,4,4,4,4}
0x2746 {8174,8174,19,19,3,3}
0x2747 {11797,155,28,15,6,3,1}
0x2749 {1006,1006,13,13,3,3}
0x274a {8177,8177,11,11,3,3}
0x274b {14315,130,24,18,4,3,3}
0x274d {16369,124,35,10,4,3,3}
0x274e {259,3,3,3,3,3,3}
0x274f {8177,8177,5,5,3,3,1,1}
0x2751 {8177,8177,8,8,5,5}
0x2752 {5320,5320,23,23,3,3}
0x2753 {5101,92,23,3,3,3,3}
0x2755 {2032,50,16,16,8,8,2}
0x2756 {14315,33,33,18,6,3,2}
0x2757 {8174,8174,18,18,4,4,2,2}
0x2759 {5447,212,27,6,4,4,3}
0x275a {751,169,29,15,9,3,2}
0x275b {6127,6127,34,34,9,9,2,2}
0x275c {46,46,9,9,6,3,3}
0x275d {6496,6496,18,18,4,4,2,2}
0x275e {7987,7987,9,9,3,3,2,2}
0x275f {1939,256,27,5,5,4,1,1,1}
0x2761 {532,532,30,30,5,5}
0x2762 {351,351,13,13,4,4}
0x2763 {4081,93,35,14,4,4,1}
0x2765 {1771,147,22,13,4,3,3}
0x2766 {13321,131,32,15,5,3,3}
0x2767 {203,203,24,24,7,7,1,1}
0x2769 {16369,134,32,26,4,3,3}
0x276a {2032,24,24,9,8,3,2}
0x276b {42,42,6,6,6,6,2,2}
0x276d {253,253,30,30,2,2,2,2}
0x276e {7860,7860,7,7,3,3,2,2}
0x276f {5101,117,25,5,5,5,1,1,1}
0x2771 {7,7,7,7,7,7,1}
0x2772 {16369,305,59,12,7,3,3}
0x2773 {8177,8177,25,25,3,3,1,1}
0x2775 {7606,7606,29,29,4,4,2,2}
0x2776 {1891,1891,9,9,3,3,2,2}
0x2777 {16369,251,40,18,7,3,1,1,1}
0x2779 {8177,8177,23,23,5,5,1,1}
0x277a {3542,3542,31,31,3,3,2,2}
0x277b {1057,1057,36,10,8,3,1,1,1}
0x277c {7147,7147,25,25,5,5,1,1}
0x277d {1691,1691,27,14,7,5,1,1,1}
0x277e {15827,217,42,8,7,3,1,1,1}
0x277f {496,496,17,17,1,1,1,1,1,1}
0x2781 {139,139,17,10,1}
0x2782 {14315,253,20,9,6}
0x2783 {424,424,10,10,1,1}
0x2785 {1246,1246,16,16,5,5}
0x2786 {8177,8177,9,9,5,5}
0x2787 {451,296,17,13,1,1,1}
0x2789 {7987,7987,4,4,4,4}
0x278a {862,862,20,20,4,4}
0x278b {113,113,29,4,4,3,1}
0x278d {1351,311,21,16,5,4,1}
0x278e {16369,161,44,12,7,3,1}
0x278f {28,28,8,8,1,1,1,1}
0x2791 {2032,2032,37,37,5,5}
0x2792 {203,203,24,24,8,8}
0x2793 {113,113,39,13,5,3,1}
0x2795 {13321,145,24,7,5,3,3}
0x2796 {190,122,33,9,5,4,3}
0x2797 {8177,8177,15,15,3,3,1,1}
0x2799 {14315,165,19,14,3,3,1}
0x279a {1691,1691,16,16,8,3,3}
0x279b {8174,8174,40,40,4,4,1,1}
0x279d {8177,8177,26,26,5,5,1,1}
0x279e {8176,8176,25,25,3,3,1,1}
0x279f {1351,311,17,13,1,1,1,1,1}
0x27a1 {301,301,20,20,5,5}
0x27a2 {1624,1624,9,9,4,4}
0x27a3 {3556,128,42,6,5,3,1}
0x27a5 {5447,341,42,12,4,4,3}
0x27a6 {5341,204,22,3,3,3,3}
0x27a7 {106,106,9,9,3,3,1,1}
0x27a9 {172,172,23,18,8,3,3}
0x27aa {16369,187,45,12,2,2,2}
0x27ab {8177,8177,40,40,4,4,2,2}
0x27ad {8176,8176,20,20,6,6,2,2}
0x27ae {6127,6127,19,19,3,3,2,2}
0x27af {16369,137,25,4,4,4,1,1,1}
0x27b1 {15827,154,5,5,5,4,1}
0x27b2 {241,241,17,11,5,4,3}
0x27b3 {1156,1156,13,13,5,5,1,1}
0x27b5 {1771,1771,22,22,5,5,2,2}
0x27b6 {3542,3542,16,16,3,3,2,2}
0x27b7 {16369,227,46,8,8,4,1,1,1}
0x27b9 {7798,7798,24,24,5,5,1,1}
0x27ba {8177,8177,18,18,3,3,2,2}
0x27bb {3241,3241,40,9,5,3,1,1,1}
0x27bc {88,88,9,9,6,6,1,1}
0x27bd {15827,178,5,5,5,4,1,1,1}
0x27be {13321,108,21,7,7,3,1,1,1}
0x27bf {8177,8177,17,17,1,1,1,1,1,1}
0x27c1 {490,490,9,9,1,1}
0x27c2 {3052,3052,25,25,5,5}
0x27c3 {5101,85,44,15,1,1,1}
0x27c5 {4081,323,46,9,4,4,1}
0x27c6 {5447,239,34,5,5,4,1}
0x27c7 {2541,2541,31,31,1,1,1,1}
0x27c9 {3556,104,10,5,5,4,1}
0x27ca {1939,1939,24,10,7,4,2}
0x27cb {616,616,27,27,3,3,1,1}
0x27cd {8177,8177,6,6,6,6,1,1}
0x27ce {8174,8174,17,17,3,3,1,1}
0x27cf {16369,459,17,5,1,1,1,1,1}
0x27d1 {113,113,113,12,5,5,1}
0x27d2 {5447,97,31,13,6,3,2}
0x27d3 {420,420,8,8,3,3,1,1}
0x27d5 {7860,7860,11,11,6,6,2,2}
0x27d6 {7891,7891,7,7,5,5,2,2}
0x27d7 {5320,156,42,4,4,4,1,1,1}
0x27d9 {6127,6127,23,23,7,7,1,1}
0x27da {496,496,9,9,9,9,2,2}
0x27db {16369,276,30,7,6,5,1,1,1}
0x27dd {16369,252,29,16,5,5,1,1,1}
0x27de {1519,180,17,12,10,3,1,1,1}
0x27df {2590,2590,19,19,1,1,1,1,1,1}
0x27e1 {805,207,29,11,1,1,1}
0x27e2 {15827,137,65,7,7,4,1}
0x27e3 {110,110,21,21,1,1,1,1}
0x27e5 {8177,8177,19,19,5,5,1,1}
0x27e6 {196,196,6,6,6,6,1,1}
0x27e7 {609,609,53,15,1,1,1,1,1}
0x27e9 {1156,1156,26,26,4,4,1,1}
0x27ea {7147,7147,33,33,2,2,2,2}
0x27eb {5447,163,40,11,9,4,1,1,1}
0x27ed {13321,416,24,15,3,3,1,1,1}
0x27ee {15827,159,51,11,10,3,1,1,1}
0x27ef {6127,6127,25,25,1,1,1,1,1,1}
0x27f1 {7651,7651,24,24,1,1,1,1}
0x27f2 {2026,2026,35,35,6,6,1,1}
0x27f3 {11797,182,34,22,1,1,1,1,1}
0x27f5 {16369,181,43,9,4,4,1,1,1}
0x27f6 {5447,94,34,14,3,3,1,1,1}
0x27f7 {1156,1156,21,21,1,1,1,1,1,1}
0x27f9 {5101,5101,32,15,1,1,1,1,1}
0x27fa {49,49,49,8,2,2,1,1,1}
0x27fb {7147,7147,25,25,1,1,1,1,1,1}
0x27fc {29,29,29,29,1,1,1,1,1}
0x27fd {70,70,5,5,1,1,1,1,1,1}
0x27fe {7651,7651,29,29,1,1,1,1,1,1}
0x27ff {113,113,1,1,1,1,1,1,1,1,1}
0x2801 {7891,7891}
0x2802 {10,10}
0x2803 {16369,179,34}
0x2805 {241,241,19}
0x2806 {14315,67,43}
0x2807 {6496,6496,10,10}
0x2809 {15827,247,33}
0x280a {196,24,2}
0x280b {6127,6127,29,29}
0x280d {2366,2366,12,12}
0x280e {1567,1567,25,25}
0x280f {16369,127,24,11,1}
0x2811 {1771,235,25}
0x2812 {16369,84,29}
0x2813 {4078,4078,10,10}
0x2815 {8177,8177,32,32}
0x2816 {76,76,7,7}
0x2817 {2032,140,32,7,2}
0x2819 {616,616,12,12}
0x281a {2541,2541,18,18}
0x281b {14315,127,9,8,8}
0x281d {1939,1939,39,11,8}
0x281e {241,241,38,7,2}
0x281f {8177,8177,40,40,1,1}
0x2821 {1519,243,33}
0x2822 {240,28,6}
0x2823 {7987,7987,24,24}
0x2825 {616,616,31,31}
0x2826 {6127,6127,24,24}
0x2827 {2249,117,31,8,6}
0x2829 {2373,2373,25,25}
0x282a {14,14,2,2}
0x282b {15827,231,32,15,2}
0x282d {367,49,16,7,6}
0x282e {16369,84,30,17,2}
0x282f {862,862,28,28,2,2}
0x2831 {4074,4074,12,12}
0x2832 {7987,7987,16,16}
0x2833 {1519,12,12,12,7}
0x2835 {5101,71,26,14,6}
0x2836 {15827,91,15,9,6}
0x2837 {637,637,25,25,6,6}
0x2839 {113,113,113,7,7}
0x283a {259,36,36,18,2}
0x283b {496,496,26,26,6,6}
0x283d {3052,3052,29,29,6,6}
0x283e {7126,7126,31,31,2,2}
0x283f {5101,135,46,19,1,1,1}
0x2841 {14315,239,56}
0x2842 {113,113,113}
0x2843 {1288,1288,26,26}
0x2845 {8177,8177,27,27}
0x2846 {1246,1246,10,10}
0x2847 {5101,5101,35,17,5}
0x2849 {8174,8174,12,12}
0x284a {6127,6127,27,27}
0x284b {5341,250,30,13,8}
0x284d {4081,275,17,17,8}
0x284e {1057,411,8,8,8}
0x284f {2653,2653,30,30,5,5}
0x2851 {1891,1891,35,35}
0x2852 {1624,1624,10,10}
0x2853 {5341,210,17,7,5}
0x2855 {13321,187,27,17,2}
0x2856 {5320,108,42,5,2}
0x2857 {1002,1002,10,10,2,2}
0x2859 {2249,271,23,12,8}
0x285a {15827,127,25,5,2}
0x285b {1764,1764,30,30,5,5}
0x285d {7860,7860,37,37,5,5}
0x285e {7147,7147,5,5,2,2}
0x285f {4081,86,25,9,2,2,1}
0x2861 {2716,2716,5,5}
0x2862 {7147,7147,39,39}
0x2863 {5101,185,21,7,7}
0x2865 {5447,193,21,6,6}
0x2866 {141,141,22,10,8}
0x2867 {1939,1939,23,23,5,5}
0x2869 {1006,282,11,7,7}
0x286a {16369,225,39,13,2}
0x286b {8174,8174,19,19,6,6}
0x286d {8177,8177,9,9,2,2}
0x286e {2032,2032,28,28,5,5}
0x286f {420,420,14,14,7,5,1}
0x2871 {5447,325,31,15,6}
0x2872 {1519,152,48,11,5}
0x2873 {7651,7651,30,30,6,6}
0x2875 {2590,2590,13,13,8,8}
0x2876 {2621,2621,27,27,5,5}
0x2877 {5447,219,23,20,5,5,1}
0x2879 {301,301,16,16,5,5}
0x287a {7606,7606,28,28,2,2}
0x287b {805,311,34,12,5,5,1}
0x287d {5447,43,37,21,6,5,1}
0x287e {1057,122,44,9,2,2,1}
0x287f {1624,1624,17,17,1,1,1,1}
0x2881 {301,301,16}
0x2883 {7891,7891,12,12}
0x2885 {8174,8174,20,20}
0x2886 {7147,7147,25,25}
0x2887 {1519,305,22,12,6}
0x2889 {6127,6127,21,21}
0x288a {110,110,4,4}
0x288b {14315,86,20,13,9}
0x288d {5447,127,37,13,6}
0x288e {49,49,22,22,8}
0x288f {8176,8176,42,42,4,4}
0x2891 {112,112,9,9}
0x2892 {1891,1891,17,17}
0x2893 {15827,149,30,8,6}
0x2895 {2032,210,23,5,5}
0x2896 {16369,214,16,16,6}
0x2897 {8177,8177,15,15,7,7}
0x2899 {5101,205,24,14,4}
0x289a {14315,297,22,17,5}
0x289b {3034,3034,19,19,5,5}
0x289d {2621,2621,16,16,4,4}
0x289e {156,156,28,28,4,4}
0x289f {5447,278,49,11,10,4,1}
0x28a1 {8177,8177,5,5}
0x28a2 {4,4,4,4}
0x28a3 {181,116,32,4,4}
0x28a5 {14315,167,24,13,4}
0x28a6 {113,113,113,4,4}
0x28a7 {7606,7606,4,4,4,4}
0x28a9 {16369,317,46,14,13}
0x28aa {172,14,2,2,2}
0x28ab {301,301,17,17,2,2}
0x28ad {2032,2032,26,26,4,4}
0x28ae {7891,7891,19,19,2,2}
0x28af {16369,180,11,11,2,2,2}
0x28b1 {11797,33,33,14,4}
0x28b2 {13321,90,37,4,4}
0x28b3 {7860,7860,9,9,4,4}
0x28b5 {8177,8177,13,13,4,4}
0x28b6 {70,70,4,4,4,4}
0x28b7 {5447,91,41,4,4,4,2}
0x28b9 {4078,4078,19,19,5,5}
0x28ba {8177,8177,38,38,2,2}
0x28bb {15827,35,35,10,9,3,2}
0x28bd {14315,253,29,11,7,4,2}
0x28be {16369,242,25,12,2,2,2}
0x28bf {406,406,26,26,2,2,1,1}
0x28c1 {1510,1510,12,12}
0x28c3 {1691,1691,8,8,8}
0x28c5 {16369,191,29,10,4}
0x28c6 {103,103,54,8,4}
0x28c7 {2621,2621,9,9,4,4}
0x28c9 {14315,155,51,5,5}
0x28ca {15827,243,36,11,10}
0x28cb {8176,8176,31,31,4,4}
0x28cd {301,301,19,19,6,6}
0x28ce {4074,4074,13,13,7,7}
0x28cf {241,156,33,13,7,4,1}
0x28d1 {15827,319,46,12,4}
0x28d2 {16369,148,12,12,4}
0x28d3 {6127,6127,28,28,8,8}
0x28d5 {376,376,11,11,6,6}
0x28d6 {7651,7651,26,26,4,4}
0x28d7 {1939,1939,23,20,6,4,2}
0x28d9 {8177,8177,34,34,8,8}
0x28da {5320,5320,21,21,4,4}
0x28db {367,16,16,7,5,2,2}
0x28dd {11797,177,33,10,9,2,2}
0x28de {5101,105,47,8,8,4,2}
0x28df {3542,3542,23,23,6,6,1,1}
0x28e1 {1771,181,28,18,6}
0x28e2 {241,241,18,4,4}
0x28e3 {7126,7126,29,29,4,4}
0x28e5 {1288,1288,8,8,5,5}
0x28e6 {8176,8176,7,7,4,4}
0x28e7 {5447,267,46,4,4,4,1}
0x28e9 {7860,7860,22,22,4,4}
0x28ea {7891,7891,12,12,2,2}
0x28eb {76,76,10,10,5,5,2}
0x28ed {16369,172,40,11,9,2,2}
0x28ee {1771,1771,30,30,7,3,2}
0x28ef {8177,8177,5,5,5,5,1,1}
0x28f1 {8177,8177,21,21,4,4}
0x28f2 {7798,7798,4,4,4,4}
0x28f3 {14315,131,19,4,4,4,1}
0x28f5 {16369,114,5,5,5,4,2}
0x28f6 {16369,111,50,4,4,4,2}
0x28f7 {2032,2032,23,23,4,4,1,1}
0x28f9 {112,112,16,5,5,4,1}
0x28fa {16369,193,23,9,2,2,2}
0x28fb {2653,2653,10,10,5,5,1,1}
0x28fd {106,106,9,9,8,8,1,1}
0x28fe {3052,3052,12,12,2,2,1,1}
0x28ff {16369,319,19,12,1,1,1,1,1}
0x2901 {11797,155,25}
0x2903 {394,394,19,19}
0x2905 {7147,7147,20,20}
0x2906 {496,496,29,29}
0x2907 {16369,265,24,7,7}
0x2909 {496,496,32,32}
0x290a {8177,8177,32,32}
0x290b {15827,15,15,9,5}
0x290d {5101,5101,32,12,8}
0x290e {15827,45,38,11,7}
0x290f {196,196,23,23,5,5}
0x2911 {8177,8177,29,29}
0x2912 {126,126,10,10}
0x2913 {70,42,13,13,6}
0x2915 {5341,186,17,8,5}
0x2916 {16369,316,44,9,9}
0x2917 {1624,1624,36,36,5,5}
0x2919 {14315,157,36,11,10}
0x291a {301,26,20,7,7}
0x291b {8177,8177,5,5,5,5}
0x291d {6118,6118,16,16,5,5}
0x291e {8177,8177,30,30,5,5}
0x291f {854,78,22,10,5,5,1}
0x2921 {110,110,21,21}
0x2923 {14315,177,47,14,4}
0x2925 {4081,251,19,6,3}
0x2926 {14315,205,28,11,3}
0x2927 {8177,8177,35,35,5,5}
0x2929 {5101,55,19,4,4}
0x292a {5341,109,24,15,2}
0x292b {5320,5320,31,31,3,3}
0x292d {8177,8177,31,31,3,3}
0x292e {8174,8174,29,29,6,6}
0x292f {1771,19,19,19,7,3,2}
0x2931 {14315,132,18,4,4}
0x2932 {16369,21,21,6,6}
0x2933 {2541,2541,6,6,6,6}
0x2935 {1008,1008,38,38,5,5}
0x2936 {8177,8177,11,11,3,3}
0x2937 {1351,107,25,15,5,4,3}
0x2939 {3052,3052,27,27,6,6}
0x293a {496,496,19,19,3,3}
0x293b {5101,199,42,7,7,3,3}
0x293d {2249,27,27,6,6,4,3}
0x293e {112,112,34,8,7,3,2}
0x293f {8174,8174,35,35,7,7,1,1}
0x2941 {7147,7147,15,15}
0x2943 {13321,93,32,17,8}
0x2945 {16369,263,23,14,4}
0x2946 {451,451,32,11,4}
0x2947 {238,238,10,10,4,4}
0x2949 {805,207,61,4,4}
0x294a {14315,73,19,4,2}
0x294b {7987,7987,17,17,3,3}
0x294d {112,112,10,10,4,4}
0x294e {1288,1288,14,14,3,3}
0x294f {1691,1691,18,10,7,4,2}
0x2951 {16369,141,49,4,4}
0x2952 {172,172,23,4,2}
0x2953 {896,896,11,11,8,8}
0x2955 {6127,6127,20,20,2,2}
0x2956 {1002,1002,10,10,2,2}
0x2957 {14315,178,47,8,2,2,2}
0x2959 {7126,7126,17,17,3,3}
0x295a {2653,2653,20,20,2,2}
0x295b {4081,90,9,9,5,3,2}
0x295d {751,100,15,5,5,3,2}
0x295e {5447,220,33,7,2,2,2}
0x295f {7651,7651,17,17,2,2,2,2}
0x2961 {16369,40,27,14,10}
0x2963 {6127,6127,22,22,4,4}
0x2965 {3706,3706,6,6,3,3}
0x2966 {2373,2373,6,6,6,6}
0x2967 {5447,409,15,12,8,3,3}
0x2969 {2621,2621,12,12,4,4}
0x296a {6118,6118,21,21,2,2}
0x296b {15827,58,42,8,8,3,2}
0x296d {196,196,22,22,3,2,2}
0x296e {1691,1691,25,15,9,5,2}
0x296f {7860,7860,34,34,6,6,2,2}
0x2971 {616,616,19,19,4,4}
0x2972 {8177,8177,22,22,3,3}
0x2973 {16369,99,26,3,3,3,3}
0x2975 {5447,117,24,7,4,3,2}
0x2976 {241,156,27,17,6,5,2}
0x2977 {2373,2373,11,11,3,3,2,2}
0x2979 {113,113,13,13,6,3,3}
0x297a {14315,89,27,15,2,2,2}
0x297b {854,854,28,28,3,3,2,2}
0x297d {8177,8177,25,25,4,4,2,2}
0x297e {8176,8176,13,13,2,2,2,2}
0x297f {11797,128,35,8,2,2,1,1,1}
0x2981 {220,220,12,12}
0x2983 {301,71,49,12,8}
0x2985 {1939,94,16,5,4}
0x2986 {751,70,31,10,8}
0x2987 {8177,8177,17,17,5,5}
0x2989 {4431,4431,36,22,4}
0x298a {4081,56,14,14,9}
0x298b {1350,1350,24,24,4,4}
0x298d {6127,6127,18,18,4,4}
0x298e {6496,6496,21,21,4,4}
0x298f {15827,111,25,11,6,4,1}
0x2991 {2032,32,32,16,5}
0x2993 {875,875,11,11,5,5}
0x2995 {8174,8174,28,28,3,3}
0x2996 {1891,1891,26,26,6,6}
0x2997 {301,111,31,16,6,3,3}
0x2999 {2621,2621,3,3,3,3}
0x299a {4074,4074,17,17,3,3}
0x299b {5447,248,5,5,5,5,3}
0x299d {15827,180,38,17,4,4,3}
0x299e {14315,45,45,7,7,3,3}
0x299f {2032,2032,21,21,3,3,1,1}
0x29a1 {113,113,113,15,10}
0x29a3 {8176,8176,19,19,5,5}
0x29a5 {7651,7651,13,13,4,4}
0x29a6 {8174,8174,41,41,3,3}
0x29a7 {1519,65,65,10,5,3,3}
0x29a9 {322,322,15,15,3,3}
0x29aa {7147,7147,14,14,2,2}
0x29ab {5341,93,35,9,5,4,2}
0x29ad {16369,65,35,14,5,2,2}
0x29ae {1006,138,39,13,10,3,2}
0x29af {8177,8177,16,16,4,4,2,2}
0x29b1 {7651,7651,31,31,4,4}
0x29b2 {172,172,20,20,4,4}
0x29b3 {5447,99,28,13,5,4,3}
0x29b5 {11797,185,30,9,5,2,2}
0x29b6 {5341,85,37,4,3,2,2}
0x29b7 {2526,2526,24,24,4,4,2,2}
0x29b9 {15827,179,37,10,5,5,3}
0x29ba {5447,17,17,9,5,3,2}
0x29bb {3052,3052,5,5,5,5,2,2}
0x29bd {28,28,14,14,4,4,2,2}
0x29be {7891,7891,30,30,6,6,2,2}
0x29bf {14315,165,41,19,5,5,1,1,1}
0x29c1 {616,92,12,10,10}
0x29c3 {513,513,20,20,5,5}
0x29c5 {70,70,4,4,4,4}
0x29c6 {8177,8177,28,28,7,7}
0x29c7 {5341,85,65,13,5,4,1}
0x29c9 {8177,8177,45,45,5,5}
0x29ca {8176,8176,19,19,4,4}
0x29cb {3241,3241,11,3,3,3,3}
0x29cd {16369,136,25,7,7,4,3}
0x29ce {16369,193,30,3,3,3,3}
0x29cf {490,490,23,23,4,4,1,1}
0x29d1 {8174,8174,34,34,4,4}
0x29d3 {16369,153,4,3,3,3,3}
0x29d5 {14315,79,41,13,4,4,2}
0x29d6 {14315,33,33,19,4,3,2}
0x29d7 {1939,1939,14,14,5,5,2,2}
0x29d9 {91,11,11,11,4,4,3}
0x29da {15827,43,36,11,9,3,2}
0x29db {496,496,18,18,6,6,2,2}
0x29dd {2373,2373,33,33,4,4,2,2}
0x29de {1006,1006,27,27,3,3,2,2}
0x29df {16369,117,8,8,8,5,1,1,1}
0x29e1 {343,343,33,33,5,5}
0x29e3 {16369,185,39,13,5,4,1}
0x29e5 {113,113,113,13,7,3,3}
0x29e6 {1351,296,8,4,4,3,3}
0x29e7 {1008,1008,4,4,4,4,1,1}
