0x8000 {}
0x8951 {16367,805,15,15,10}
0x8952 {13091,309,43,31,7}
0x8953 {32748,32748,26,26,10,10}
0x8954 {63441,101,24,24,15}
0x8955 {325,325,60,60,5,5}
0x8956 {2714,2714,66,66,8,8}
0x8957 {65519,343,59,21,8,4,2}
0x8958 {494,324,63,19,13}
0x8959 {10214,10214,33,33,5,5}
0x895a {4665,4665,27,27,10,10}
0x895b {14306,310,38,17,11,5,4}
0x895c {2504,2504,16,16,8,8}
0x895d {55319,477,47,16,11,6,4}
0x895e {13091,249,86,10,10,5,2}
0x895f {24557,24557,54,54,5,5,2,2}
0x8961 {11051,528,75,28,12}
0x8962 {65519,378,65,14,12}
0x8963 {1007,1007,55,55,8,8}
0x8964 {14306,350,52,7,3}
0x8965 {10694,10694,51,51,8,8}
0x8966 {1007,1007,33,33,6,6}
0x8967 {494,494,63,30,5,5,5}
0x8968 {63441,583,85,16,5}
0x8969 {89,89,14,14,5,5}
0x896a {26654,26654,75,75,7,7}
0x896b {21829,507,43,10,10,4,4}
0x896c {4583,4583,57,57,3,3}
0x896d {65519,129,27,17,3,3,3}
0x896e {16367,660,29,10,10,5,3}
0x896f {16360,16360,36,36,7,7,3,3}
0x8971 {10652,10652,76,76,9,9}
0x8972 {6116,6116,20,20,9,9}
0x8973 {7649,147,78,7,7,3,3}
0x8974 {2126,2126,28,28,7,7}
0x8975 {16367,369,60,22,8,7,4}
0x8976 {65519,159,77,12,8,8,3}
0x8977 {27543,27543,71,71,5,5,3,3}
0x8978 {10219,10219,15,15,4,4}
0x8979 {65519,683,107,33,11,4,4}
0x897a {1349,469,60,20,10,7,2}
0x897b {8174,8174,15,15,9,9,3,3}
0x897c {1937,1937,41,25,11,7,3}
0x897d {32369,32369,36,36,11,11,3,3}
0x897e {2028,2028,59,59,10,10,2,2}
0x897f {13091,399,48,19,11,7,1,1,1}
0x8981 {3260,3260,31,31}
0x8982 {803,803,12,12}
0x8983 {635,635,36,16,10}
0x8984 {2126,2126,61,61}
0x8985 {64881,249,46,14,8}
0x8986 {64881,542,61,18,6}
0x8987 {24557,24557,52,52,5,5}
0x8989 {13319,444,72,4,4}
0x898a {1937,1937,46,13,4}
0x898b {10906,10906,35,35,4,4}
0x898c {64881,713,53,10,4}
0x898d {4079,4079,64,64,7,7}
0x898e {6116,6116,23,23,6,6}
0x898f {64881,323,37,13,9,4,1}
0x8991 {69,69,69,12,4}
0x8992 {16367,112,55,25,12}
0x8993 {1007,1007,51,51,8,8}
0x8994 {4758,248,38,28,13}
0x8995 {1622,1622,32,32,8,8}
0x8996 {32751,32751,50,50,10,10}
0x8997 {4758,64,64,20,8,4,4}
0x8998 {239,44,4,4,4}
0x8999 {32751,32751,4,4,4,4}
0x899a {28642,28642,35,35,4,4}
0x899b {494,324,38,26,4,4,4}
0x899c {24557,24557,33,33,4,4}
0x899d {65519,420,54,23,4,4,4}
0x899e {65519,135,81,18,9,6,4}
0x899f {1244,1244,37,37,6,6,1,1}
0x89a1 {4079,4079,15,15,11}
0x89a2 {1349,178,64,17,10}
0x89a3 {5192,5192,11,11,9,9}
0x89a4 {4076,112,44,15,3}
0x89a5 {4079,4079,28,28,7,7}
0x89a6 {32750,32750,55,55,4,4}
0x89a7 {239,52,47,4,4,4,4}
0x89a8 {21829,131,26,21,4}
0x89a9 {10906,10906,48,48,4,4}
0x89aa {24557,24557,13,13,4,4}
0x89ab {13091,561,48,4,4,4,4}
0x89ac {10524,10524,25,25,7,7}
0x89ad {16367,112,74,7,7,4,3}
0x89ae {299,299,15,15,12,4,4}
0x89af {32751,32751,4,4,4,4,4,4}
0x89b1 {3890,3890,56,56,13,13}
0x89b2 {764,764,45,45,5,5}
0x89b3 {57321,440,34,10,10,8,4}
0x89b4 {4079,4079,70,70,3,3}
0x89b5 {21829,567,43,27,11,4,3}
0x89b6 {47507,340,74,20,3,3,3}
0x89b7 {10906,10906,37,37,4,4,3,3}
0x89b8 {3050,3050,53,53,4,4}
0x89b9 {57321,345,58,15,4,4,4}
0x89ba {65519,53,53,34,4,4,4}
0x89bb {30689,30689,32,32,4,4,4,4}
0x89bc {65519,184,80,27,12,4,3}
0x89bd {30644,30644,51,51,14,14,3,3}
0x89be {9749,9749,13,13,5,5,3,3}
0x89bf {47507,51,51,34,11,4,1,1,1}
0x89c1 {16367,304,32,21,7}
0x89c2 {439,439,32,27,6}
0x89c3 {4583,4583,44,44,7,7}
0x89c4 {59039,195,19,13,10}
0x89c5 {16360,16360,17,17,4,4}
0x89c6 {404,404,27,27,9,9}
0x89c7 {11051,681,67,21,10,4,1}
0x89c8 {365,365,114,18,4}
0x89c9 {32751,32751,41,41,12,12}
0x89ca {32748,32748,41,41,9,9}
0x89cb {57321,771,41,11,5,3,3}
0x89cc {4079,4079,20,20,4,4}
0x89cd {9255,404,39,30,14,5,4}
0x89ce {65519,180,55,15,9,3,3}
0x89cf {1004,1004,9,9,9,9,1,1}
0x89d1 {418,418,12,12,5,5}
0x89d2 {32751,32751,21,21,11,11}
0x89d3 {16367,315,56,5,4,3,3}
0x89d4 {4076,4076,51,51,7,7}
0x89d5 {64881,423,31,23,8,7,4}
0x89d6 {3053,167,38,14,9,7,4}
0x89d7 {30689,30689,55,55,4,4,4,4}
0x89d8 {1007,1007,47,47,4,4}
0x89d9 {2743,2743,64,12,4,4,4}
0x89da {3050,190,56,18,9,6,4}
0x89db {32748,32748,7,7,7,7,4,4}
0x89dc {57321,553,26,16,4,4,4}
0x89dd {914,914,24,24,4,4,4,4}
0x89de {10906,10906,25,25,7,7,3,3}
0x89df {299,299,62,40,10,5,1,1,1}
0x89e1 {32751,32751,23,23,12,12}
0x89e2 {494,494,28,28,4,4}
0x89e3 {299,299,21,21,12,4,1}
0x89e4 {4665,4665,29,29,7,7}
0x89e5 {3050,298,60,28,5,5,5}
0x89e6 {63441,177,32,14,7,4,4}
0x89e7 {5444,5444,22,22,4,4,1,1}
0x89e8 {28628,28628,42,42,9,9}
0x89e9 {64881,289,65,17,10,4,4}
0x89ea {21467,392,63,13,9,9,2}
0x89eb {7145,7145,10,10,4,4,4,4}
0x89ec {16367,324,45,23,15,4,3}
0x89ed {10214,10214,27,27,5,5,3,3}
0x89ee {32751,32751,33,33,10,10,3,3}
0x89ef {3839,1012,46,25,7,4,1,1,1}
0x89f1 {59039,271,64,21,13,4,1}
0x89f2 {18429,513,50,11,10,4,4}
0x89f3 {10906,10906,19,19,9,9,1,1}
0x89f4 {4079,587,92,14,7,7,3}
0x89f5 {32369,32369,15,15,9,9,4,4}
0x89f6 {152,152,13,13,10,10,3,3}
0x89f7 {16367,621,41,15,15,4,1,1,1}
0x89f8 {9255,272,63,22,9,4,1}
0x89f9 {7796,7796,44,44,9,9,1,1}
0x89fa {32751,32751,39,39,9,9,2,2}
0x89fb {21829,489,73,15,7,6,1,1,1}
0x89fc {294,294,20,20,6,6,1,1}
0x89fd {57321,585,78,26,5,5,1,1,1}
0x89fe {365,365,22,22,13,7,1,1,1}
0x89ff {1349,1349,48,48,1,1,1,1,1,1}
0x8a01 {63441,463,87}
0x8a02 {494,24,8}
0x8a03 {10219,10219,31,31}
0x8a04 {65519,92,67}
0x8a05 {1244,1244,26,26}
0x8a06 {32369,32369,57,57}
0x8a07 {42971,135,83,25,9}
0x8a09 {24557,24557,41,41}
0x8a0a {96,96,6,6}
0x8a0b {63441,427,35,15,11}
0x8a0c {30689,30689,45,45}
0x8a0d {65519,271,38,25,15}
0x8a0e {42971,189,27,25,11}
0x8a0f {32750,32750,57,57,11,11}
0x8a11 {32750,32750,34,34}
0x8a12 {7985,7985,44,44}
0x8a13 {55319,750,57,15,10}
0x8a14 {31604,31604,17,17}
0x8a15 {110,110,8,8,8}
0x8a16 {239,239,77,23,13}
0x8a17 {32751,32751,75,75,9,9}
0x8a18 {1349,1349,57,57}
0x8a19 {3839,1012,20,12,12}
0x8a1a {21829,663,51,24,11}
0x8a1b {4076,4076,24,24,7,7}
0x8a1c {299,299,29,29,7}
0x8a1d {4079,4079,44,44,7,7}
0x8a1e {32750,32750,25,25,10,10}
0x8a1f {1349,48,48,24,12,6,1}
0x8a21 {6461,6461,16,16}
0x8a22 {54,54,4,4}
0x8a23 {16367,112,23,15,15}
0x8a24 {635,635,36,36}
0x8a25 {13091,411,67,17,15}
0x8a26 {65519,249,35,28,10}
0x8a27 {32748,32748,22,22,4,4}
0x8a28 {20,20,4,4}
0x8a29 {201,201,22,22,6}
0x8a2a {44,24,12,4,2}
0x8a2b {1517,1517,21,21,7,7}
0x8a2c {21829,144,49,13,6}
0x8a2d {374,374,76,76,4,4}
0x8a2e {329,329,22,22,11,11}
0x8a2f {3839,1012,95,22,9,4,2}
0x8a31 {16367,540,29,11,11}
0x8a32 {21467,765,62,16,9}
0x8a33 {28642,28642,41,41,11,11}
0x8a34 {57321,373,62,28,10}
0x8a35 {1007,1007,10,10,8,8}
0x8a36 {24548,24548,35,35,4,4}
0x8a37 {4079,230,54,17,12,4,4}
0x8a38 {16367,201,62,20,6}
0x8a39 {15224,15224,20,20,7,7}
0x8a3a {325,325,55,55,12,12}
0x8a3b {635,20,20,14,10,6,4}
0x8a3c {238,238,112,112,4,4}
0x8a3d {4079,4079,69,32,17,4,4}
0x8a3e {57321,300,71,22,7,4,2}
0x8a3f {698,698,43,43,7,7,1,1}
0x8a41 {404,404,24,24}
0x8a42 {32369,32369,50,50}
0x8a43 {65519,325,57,35,7}
0x8a44 {32750,32750,23,23}
0x8a45 {64881,222,59,17,10}
0x8a46 {16367,451,31,17,13}
0x8a47 {32751,32751,50,50,5,5}
0x8a49 {65519,425,17,16,15}
0x8a4a {59039,289,59,24,14}
0x8a4b {28642,28642,35,35,9,9}
0x8a4c {11051,307,37,20,16}
0x8a4d {32751,32751,57,57,6,6}
0x8a4e {3260,3260,30,30,11,11}
0x8a4f {16367,244,70,28,8,6,6}
0x8a51 {239,239,69,32,9}
0x8a52 {63441,532,33,13,5}
0x8a53 {449,449,20,20,7,7}
0x8a54 {8174,36,36,12,11}
0x8a55 {31666,31666,37,37,7,7}
0x8a56 {495,495,23,23,6,6}
0x8a57 {65519,664,62,19,7,5,2}
0x8a58 {4353,282,17,17,14}
0x8a59 {32751,32751,50,50,8,8}
0x8a5a {23606,23606,42,42,10,10}
0x8a5b {3540,224,40,9,9,6,5}
0x8a5c {32751,32751,21,21,8,8}
0x8a5d {42971,342,95,11,9,9,4}
0x8a5e {299,299,52,20,11,6,2}
0x8a5f {8168,8168,21,21,6,6,2,2}
0x8a61 {299,299,62,16,6}
0x8a62 {42971,501,47,14,14}
0x8a63 {32748,32748,38,38,8,8}
0x8a64 {65519,211,17,9,9}
0x8a65 {24557,24557,38,38,6,6}
0x8a66 {10214,10214,49,49,8,8}
0x8a67 {3540,24,24,24,8,4,4}
0x8a68 {65519,508,16,10,6}
0x8a69 {10906,10906,48,48,6,6}
0x8a6a {32751,32751,29,29,10,10}
0x8a6b {614,234,44,20,5,4,4}
0x8a6c {152,152,9,9,5,5}
0x8a6d {239,239,36,9,9,4,3}
0x8a6e {63441,388,70,21,10,8,4}
0x8a6f {4079,4079,34,34,9,9,4,4}
0x8a71 {47,47,47,47,8,8}
0x8a72 {31988,31988,84,84,4,4}
0x8a73 {64881,241,49,19,10,4,4}
0x8a74 {4583,4583,35,35,9,9}
0x8a75 {7649,251,60,14,4,4,4}
0x8a76 {65519,192,66,25,14,4,4}
0x8a77 {23606,23606,53,53,7,7,4,4}
0x8a78 {26654,26654,35,35,4,4}
0x8a79 {16367,259,72,24,7,4,4}
0x8a7a {55319,305,50,19,13,4,2}
0x8a7b {1007,1007,72,72,5,5,4,4}
0x8a7c {65519,380,52,29,7,4,4}
0x8a7d {15732,15732,8,8,6,6,4,4}
0x8a7e {12266,12266,53,53,6,6,2,2}
0x8a7f {19669,19669,67,23,12,6,1,1,1}
0x8a81 {32751,32751,55,55}
0x8a82 {44,44,6,6}
0x8a83 {65519,329,72,8,8}
0x8a84 {27543,27543,71,71}
0x8a85 {16367,51,39,29,7}
0x8a86 {57321,111,80,24,9}
0x8a87 {614,614,29,29,7,7}
0x8a89 {3839,1012,45,19,4}
0x8a8a {154,6,6,4,2}
0x8a8b {7145,7145,27,27,6,6}
0x8a8c {16367,633,18,17,4}
0x8a8d {31604,31604,50,50,7,7}
0x8a8e {32751,32751,38,38,6,6}
0x8a8f {57321,221,32,27,9,4,2}
0x8a91 {57321,108,71,17,7}
0x8a92 {57321,53,53,39,7}
0x8a93 {16360,16360,37,37,9,9}
0x8a94 {4079,48,48,9,9}
0x8a95 {1517,1517,46,46,6,6}
0x8a96 {31666,31666,44,44,6,6}
0x8a97 {4076,112,44,18,6,6,2}
0x8a98 {19669,19669,47,15,4}
0x8a99 {3050,3050,31,31,4,4}
0x8a9a {1007,1007,49,49,6,6}
0x8a9b {59039,124,36,11,5,5,4}
0x8a9c {28628,28628,29,29,7,7}
0x8a9d {239,154,29,6,6,6,4}
0x8a9e {16367,112,36,18,9,4,2}
0x8a9f {32751,32751,43,43,6,6,2,2}
0x8aa1 {449,449,30,16,13}
0x8aa2 {154,16,10,4,2}
0x8aa3 {299,299,16,16,7,7}
0x8aa4 {63441,152,76,21,9}
0x8aa5 {28642,28642,49,49,7,7}
0x8aa6 {7649,7649,29,29,6,6}
0x8aa7 {63441,255,55,26,11,4,2}
0x8aa8 {26,26,4,4,2}
0x8aa9 {30689,30689,32,32,4,4}
0x8aaa {238,238,2,2,2,2}
0x8aab {21467,121,59,13,2,2,2}
0x8aac {32751,32751,57,57,4,4}
0x8aad {64881,181,71,30,13,7,2}
0x8aae {9255,87,75,28,2,2,2}
0x8aaf {24548,24548,50,50,2,2,2,2}
0x8ab1 {16364,16364,45,45,11,11}
0x8ab2 {1769,1769,75,75,7,7}
0x8ab3 {5339,547,31,24,9,7,4}
0x8ab4 {110,110,29,29,9,9}
0x8ab5 {57321,279,76,13,8,6,2}
0x8ab6 {21467,536,59,13,13,4,2}
0x8ab7 {325,325,17,17,7,7,2,2}
0x8ab8 {32751,32751,45,45,4,4}
0x8ab9 {4079,4079,54,20,4,4,4}
0x8aba {137,137,24,24,2,2,2}
0x8abb {10906,10906,76,76,4,4,2,2}
0x8abc {21467,261,83,20,13,7,2}
0x8abd {12266,12266,52,52,11,11,2,2}
0x8abe {9532,9532,53,53,2,2,2,2}
0x8abf {57321,564,37,7,2,2,2,2,1}
0x8ac1 {2651,2651,47,34,6}
0x8ac2 {7145,113,27,13,9}
0x8ac3 {2030,2030,21,21,5,5}
0x8ac4 {16367,739,107,17,12}
0x8ac5 {10219,10219,18,18,4,4}
0x8ac6 {15608,15608,39,39,9,9}
0x8ac7 {65519,659,96,36,13,6,5}
0x8ac9 {32748,32748,32,32,9,9}
0x8aca {7145,7145,23,23,6,6}
0x8acb {4079,504,75,16,12,3,3}
0x8acc {32750,32750,29,29,4,4}
0x8acd {13319,454,35,15,6,5,4}
0x8ace {63441,447,71,18,6,6,4}
0x8acf {1007,1007,76,76,6,6,4,4}
0x8ad1 {24557,24557,41,41,6,6}
0x8ad2 {10906,10906,44,44,11,11}
0x8ad3 {21829,396,36,23,7,5,4}
0x8ad4 {30689,30689,53,53,6,6}
0x8ad5 {65519,280,57,19,6,6,2}
0x8ad6 {23606,486,37,24,6,5,2}
0x8ad7 {236,236,30,30,4,4,2,2}
0x8ad8 {7604,7604,68,68,7,7}
0x8ad9 {64881,470,40,26,11,7,4}
0x8ada {2539,2539,34,26,14,4,2}
0x8adb {4583,4583,55,55,9,9,2,2}
0x8adc {57321,282,37,31,12,7,4}
0x8add {31666,31666,49,49,12,12,2,2}
0x8ade {10779,10779,18,18,6,6,2,2}
0x8adf {6773,375,59,26,8,5,2,2,1}
0x8ae1 {10906,10906,47,47,9,9}
0x8ae2 {4665,4665,50,50,10,10}
0x8ae3 {57321,237,27,16,11,7,4}
0x8ae4 {324,324,43,43,7,7}
0x8ae5 {64881,150,24,24,9,3,3}
0x8ae6 {7649,465,44,24,9,5,4}
0x8ae7 {24557,24557,68,68,10,10,3,3}
0x8ae8 {4583,4583,16,16,4,4}
0x8ae9 {23606,624,58,11,6,5,4}
0x8aea {65519,363,11,11,2,2,2}
0x8aeb {10524,10524,44,44,9,9,2,2}
0x8aec {13091,254,61,12,4,4,4}
0x8aed {6494,6494,24,24,7,7,2,2}
0x8aee {3050,3050,39,39,4,4,2,2}
0x8aef {21829,91,82,19,16,5,2,2,1}
0x8af1 {21829,376,80,15,6,4,4}
0x8af2 {16367,417,53,16,13,4,2}
0x8af3 {4583,4583,38,38,7,7,3,3}
0x8af4 {7985,209,61,23,8,6,2}
0x8af5 {3032,3032,17,17,13,13,2,2}
0x8af6 {1007,1007,48,48,6,6,2,2}
0x8af7 {21467,505,82,20,11,4,2,2,1}
0x8af8 {63441,437,48,33,11,4,2}
0x8af9 {1006,1006,38,38,7,7,4,4}
0x8afa {32748,32748,56,56,2,2,2,2}
0x8afb {13319,13319,45,18,6,6,2,2,1}
0x8afc {6116,6116,40,40,12,12,2,2}
0x8afd {65519,281,10,10,10,6,2,2,1}
0x8afe {89,12,12,12,2,2,2,2,1}
0x8aff {10214,10214,35,35,2,2,1,1,1,1}
0x8b01 {32750,32750,50,50}
0x8b02 {1007,1007,32,32}
0x8b03 {16367,237,99,17,12}
0x8b04 {6116,6116,10,10}
0x8b05 {57321,157,35,8,4}
0x8b06 {64881,609,39,15,9}
0x8b07 {75,75,36,36,6,6}
0x8b09 {29,29,29,8,8}
0x8b0a {16367,370,37,14,7}
0x8b0b {104,104,7,7,7,7}
0x8b0c {7985,86,68,21,16}
0x8b0d {24557,24557,58,58,6,6}
0x8b0e {31666,31666,63,63,11,11}
0x8b0f {65519,66,43,9,9,9,1}
0x8b11 {3050,318,92,14,14}
0x8b12 {7649,114,26,22,10}
0x8b13 {32751,32751,26,26,4,4}
0x8b14 {4079,4079,88,16,16}
0x8b15 {10652,10652,66,66,4,4}
0x8b16 {24557,24557,13,13,4,4}
0x8b17 {13091,369,84,24,14,4,4}
0x8b18 {365,238,17,17,8}
0x8b19 {325,325,36,36,9,9}
0x8b1a {13004,13004,52,52,6,6}
0x8b1b {65519,179,81,24,7,7,5}
0x8b1c {4665,4665,31,31,9,9}
0x8b1d {63441,279,13,13,4,4,4}
0x8b1e {65519,369,63,14,8,4,4}
0x8b1f {110,110,14,14,6,6,1,1}
0x8b21 {65519,92,45,16,11}
0x8b22 {21829,203,84,18,17}
0x8b23 {32750,32750,22,22,5,5}
0x8b24 {21829,360,51,7,3}
0x8b25 {6461,6461,55,55,8,8}
0x8b26 {28628,28628,29,29,11,11}
0x8b27 {16367,249,17,17,8,6,5}
0x8b29 {4076,4076,58,58,11,11}
0x8b2a {10219,10219,20,20,9,9}
0x8b2b {7145,7145,25,25,8,3,3}
0x8b2c {32750,32750,58,58,4,4}
0x8b2d {63441,183,56,30,9,7,3}
0x8b2e {23606,286,62,9,9,7,4}
0x8b2f {3794,3794,8,8,8,8,3,3}
0x8b31 {1349,1349,20,20,8,8}
0x8b32 {110,110,8,8,8,8}
0x8b33 {63441,474,59,11,10,5,4}
0x8b34 {32369,32369,48,48,9,9}
0x8b35 {449,449,30,21,8,8,4}
0x8b36 {14306,274,18,13,8,4,3}
0x8b37 {32748,32748,57,57,11,11,4,4}
0x8b38 {15608,15608,20,20,7,7}
0x8b39 {4079,310,37,32,10,6,4}
0x8b3a {13091,294,30,20,8,5,4}
0x8b3b {1508,1508,29,29,7,7,3,3}
0x8b3c {13319,429,61,12,9,4,4}
0x8b3d {28642,28642,26,26,9,9,4,4}
0x8b3e {4583,4583,15,15,7,7,4,4}
0x8b3f {64881,255,36,7,7,6,1,1,1}
0x8b41 {21829,263,63,29,7}
0x8b42 {42971,615,72,35,14}
0x8b43 {27543,27543,27,27,10,10}
0x8b44 {4079,75,46,6,6}
0x8b45 {74,74,8,8,4,4}
0x8b46 {32751,32751,45,45,4,4}
0x8b47 {21467,294,54,9,5,4,4}
0x8b49 {1769,1769,9,9,9,9}
0x8b4a {32750,32750,37,37,9,9}
0x8b4b {5339,591,67,12,5,5,4}
0x8b4c {24557,24557,22,22,6,6}
0x8b4d {65519,415,75,19,8,6,3}
0x8b4e {14306,114,26,12,4,4,4}
0x8b4f {15732,15732,20,20,8,8,4,4}
0x8b51 {32748,32748,29,29,5,5}
0x8b52 {10779,10779,35,35,9,9}
0x8b53 {21467,294,66,18,10,5,4}
0x8b54 {3554,3554,28,28,7,7}
0x8b55 {65519,740,63,25,14,7,2}
0x8b56 {239,239,15,15,15,6,2}
0x8b57 {1565,1565,56,56,4,4,2,2}
0x8b58 {32751,32751,39,39,8,8}
0x8b59 {42971,469,56,13,13,7,4}
0x8b5a {9255,293,81,19,9,5,2}
0x8b5b {32750,32750,39,39,7,7,2,2}
0x8b5c {63441,463,79,27,13,10,4}
0x8b5d {30689,30689,45,45,6,6,2,2}
0x8b5e {2024,2024,54,54,8,8,2,2}
0x8b5f {57321,44,44,21,8,4,2,2,1}
0x8b61 {7889,7889,41,41,9,9}
0x8b62 {32748,32748,18,18,4,4}
0x8b63 {4079,336,83,19,9,7,4}
0x8b64 {32751,32751,37,37,3,3}
0x8b65 {57321,260,32,17,10,9,3}
0x8b66 {16367,357,10,10,9,4,3}
0x8b67 {3554,3554,50,50,4,4,4,4}
0x8b68 {494,494,16,16,4,4}
0x8b69 {21467,344,69,42,13,8,3}
0x8b6a {13091,152,62,17,14,4,2}
0x8b6b {32751,32751,27,27,8,8,2,2}
0x8b6c {65519,421,28,25,3,3,3}
0x8b6d {14264,14264,60,60,2,2,2,2}
0x8b6e {4079,4079,51,51,6,6,2,2}
0x8b6f {494,494,42,22,10,4,3,2,1}
0x8b71 {64881,157,56,6,6,6,6}
0x8b72 {1937,1937,50,19,12,4,4}
0x8b73 {2588,2588,28,28,10,10,3,3}
0x8b74 {16367,370,7,7,6,6,3}
0x8b75 {32751,32751,53,53,11,11,2,2}
0x8b76 {10214,10214,26,26,9,9,2,2}
0x8b77 {2154,2154,16,8,5,5,5,2,1}
0x8b78 {55319,435,69,23,11,4,4}
0x8b79 {10906,10906,44,44,7,7,4,4}
0x8b7a {3554,3554,24,24,7,7,2,2}
0x8b7b {21829,235,17,17,9,7,5,2,1}
0x8b7c {16364,16364,26,26,7,7,3,3}
0x8b7d {5339,184,63,6,6,6,3,2,1}
0x8b7e {65519,458,35,6,6,6,2,2,1}
0x8b7f {32751,32751,63,63,7,7,1,1,1,1}
0x8b81 {16367,520,49,26,7}
0x8b82 {1349,309,66,21,10}
0x8b83 {764,764,34,34,7,7}
0x8b84 {7985,7985,43,9,9}
0x8b85 {32751,32751,43,43,7,7}
0x8b86 {2588,2588,8,8,6,6}
0x8b87 {21829,393,47,19,5,5,1}
0x8b89 {3890,3890,21,21,4,4}
0x8b8a {1517,1517,41,41,6,6}
0x8b8b {64881,465,7,7,7,3,3}
0x8b8c {30644,30644,43,43,8,8}
0x8b8d {57321,176,26,23,10,6,5}
0x8b8e {64881,100,68,13,13,6,4}
0x8b8f {1079,1079,26,26,8,8,1,1}
0x8b91 {9749,9749,50,50,12,12}
0x8b92 {16360,16360,50,50,9,9}
0x8b93 {3050,150,27,9,9,3,3}
0x8b94 {7889,7889,59,59,10,10}
0x8b95 {4079,241,68,16,14,3,3}
0x8b96 {21829,853,39,22,4,4,4}
0x8b97 {31666,31666,51,51,3,3,3,3}
0x8b98 {32750,32750,30,30,4,4}
0x8b99 {21829,198,81,21,4,4,4}
0x8b9a {16367,345,57,13,6,6,4}
0x8b9b {4079,4079,66,66,9,9,3,3}
0x8b9c {63441,579,45,26,7,3,3}
0x8b9d {24548,24548,26,26,6,6,3,3}
0x8b9e {47,47,14,14,6,6,4,4}
0x8b9f {65519,165,46,6,6,6,1,1,1}
0x8ba1 {7096,7096,26,26,8,8}
0x8ba2 {24557,24557,27,27,13,13}
0x8ba3 {65519,371,97,17,7,7,4}
0x8ba4 {10214,10214,45,45,7,7}
0x8ba5 {16367,69,36,14,4,4,4}
0x8ba6 {21829,616,60,19,8,8,4}
0x8ba7 {1769,1769,34,34,7,7,4,4}
0x8ba9 {65519,1145,46,19,11,5,4}
0x8baa {7145,7145,34,34,2,2,2}
0x8bab {23606,23606,64,64,7,7,2,2}
0x8bac {23606,112,34,7,7,4,4}
0x8bad {4583,4583,7,7,7,7,2,2}
0x8bae {1444,1444,19,19,10,10,2,2}
0x8baf {63441,391,71,14,12,4,2,2,1}
0x8bb1 {439,439,26,21,14,6,4}
0x8bb2 {21829,712,60,12,7,7,4}
0x8bb3 {4665,4665,39,39,5,5,3,3}
0x8bb4 {64881,297,44,14,11,5,3}
0x8bb5 {746,746,26,26,6,6,2,2}
0x8bb6 {32751,32751,42,42,8,8,2,2}
0x8bb7 {13319,219,65,33,8,6,5,2,1}
0x8bb8 {21467,259,37,12,4,4,4}
0x8bb9 {12266,12266,26,26,4,4,3,3}
0x8bba {32750,32750,45,45,4,4,2,2}
0x8bbb {63441,128,79,24,4,3,3,2,1}
0x8bbc {1006,1006,38,38,7,7,3,3}
0x8bbd {1286,98,50,26,9,7,4,2,1}
0x8bbe {449,449,30,26,13,7,2,2,1}
0x8bbf {32748,32748,63,63,6,6,1,1,1,1}
0x8bc1 {1007,1007,40,40,8,8}
0x8bc2 {28642,28642,44,44,9,9}
0x8bc3 {6494,218,10,10,10,5,1}
0x8bc4 {32751,32751,48,48,4,4}
0x8bc5 {1937,1937,50,17,7,4,4}
0x8bc6 {64881,269,67,8,8,4,4}
0x8bc7 {3032,3032,36,36,4,4,1,1}
0x8bc9 {1769,292,56,18,9,4,4}
0x8bca {1269,1269,89,16,6,4,2}
0x8bcb {10779,10779,61,61,3,3,3,3}
0x8bcc {65519,315,63,15,15,9,4}
0x8bcd {3394,3394,6,6,6,6,4,4}
0x8bce {1079,1079,12,12,6,6,4,4}
0x8bcf {55319,307,54,16,9,4,1,1,1}
0x8bd1 {65519,307,24,24,8,7,5}
0x8bd2 {494,494,50,18,8,6,2}
0x8bd3 {32750,32750,34,34,10,10,4,4}
0x8bd4 {65519,660,65,15,13,5,2}
0x8bd5 {2651,2651,26,26,7,7,2,2}
0x8bd6 {16364,16364,38,38,8,8,2,2}
0x8bd7 {3053,188,38,4,4,4,2,2,1}
0x8bd8 {57321,473,13,11,11,9,4}
0x8bd9 {10524,10524,7,7,7,7,4,4}
0x8bda {30689,30689,64,64,6,6,2,2}
0x8bdb {16367,492,69,21,9,7,6,2,1}
0x8bdc {218,218,55,55,9,9,3,3}
0x8bdd {4079,173,65,17,7,7,4,2,1}
0x8bde {7985,7985,32,13,13,6,2,2,1}
0x8bdf {4583,4583,17,17,7,7,1,1,1,1}
0x8be1 {57321,219,99,24,9,5,1}
0x8be2 {63441,433,81,25,10,4,2}
0x8be3 {24557,24557,9,9,9,9,1,1}
0x8be4 {1853,1853,79,17,14,7,3}
0x8be5 {16364,16364,51,51,8,8,3,3}
0x8be6 {1007,1007,47,47,7,7,4,4}
0x8be7 {64881,609,92,21,11,4,1,1,1}
0x8be8 {239,239,16,16,11,8,2}
0x8be9 {10779,10779,71,71,7,7,4,4}
0x8bea {24548,24548,45,45,2,2,2,2}
0x8beb {65519,311,48,20,12,4,2,2,1}
0x8bec {2154,2154,62,62,5,5,3,3}
0x8bed {4076,432,58,22,16,5,3,2,1}
0x8bee {677,677,6,6,6,6,2,2,1}
0x8bef {28642,28642,56,56,5,5,1,1,1,1}
0x8bf1 {494,494,31,31,14,14,1,1}
0x8bf2 {27543,27543,11,11,9,9,2,2}
0x8bf3 {439,439,40,28,9,5,1,1,1}
0x8bf4 {4072,4072,11,11,7,7,2,2}
0x8bf5 {21829,240,52,25,12,6,2,2,1}
0x8bf6 {42971,237,79,14,12,9,2,2,1}
