0x4000 {}
0x557d {76,76,18,18,2,2,2,2,2}
0x557e {7986,127,2,2,2,2,2,2,2}
0x557f {569,569,2,2,2,2,2,2,1,1}
0x5581 {32752,222,50,23,3}
0x5583 {14314,14314,37,37,7,7}
0x5585 {12267,12267,34,34,8,8}
0x5586 {615,615,11,11,11,11}
0x5587 {32752,268,74,15,8,7,2}
0x5589 {140,140,21,21,8,8}
0x558b {24558,328,38,9,9,3,2}
0x558d {326,326,42,9,9,2,2}
0x558e {32752,225,42,10,7,5,2}
0x558f {237,237,19,19,5,5,2,2}
0x5591 {8173,8173,30,30,7,7}
0x5593 {1518,93,53,28,7,3,3}
0x5595 {3240,3240,20,20,3,3,2}
0x5596 {10220,10220,35,14,8,5,2}
0x5597 {90,90,15,15,3,3,2,2}
0x5599 {3795,275,3,3,3,3,3}
0x559a {32752,628,26,10,3,3,2}
0x559b {16367,16367,55,55,5,5,2,2}
0x559d {5446,5446,13,13,7,7,2,2}
0x559e {10653,10653,41,41,8,8,2,2}
0x559f {32370,324,30,20,3,3,2,2,1}
0x55a1 {1518,1518,21,21,5,5}
0x55a3 {32752,41,34,25,10,6,2}
0x55a5 {10780,333,43,9,7,7,2}
0x55a6 {3891,127,45,16,8,5,2}
0x55a7 {16367,16367,33,33,7,7,2,2}
0x55a9 {32370,126,56,11,3,3,2}
0x55ab {450,450,24,24,2,2,2,2}
0x55ad {141,141,26,26,2,2,2,2}
0x55ae {15826,15826,23,23,2,2,2,2}
0x55af {7146,229,21,17,2,2,2,2,2}
0x55b1 {32752,48,19,19,7,2,2}
0x55b3 {105,105,12,12,9,9,2,2}
0x55b5 {16368,16368,36,36,2,2,2,2}
0x55b6 {4759,4759,17,17,2,2,2,2}
0x55b7 {10220,10220,35,29,6,2,2,2,2}
0x55b9 {1763,1763,13,13,6,6,2,2}
0x55ba {1350,1350,21,21,2,2,2,2}
0x55bb {300,120,52,18,8,2,2,2,2}
0x55bd {1566,1566,19,16,8,2,2,2,2}
0x55be {202,34,21,16,2,2,2,2,2}
0x55bf {15826,15826,17,17,2,2,2,2,1,1}
0x55c1 {16367,16367,36,36,9,9}
0x55c3 {7890,262,52,13,11,3,2}
0x55c5 {32752,70,39,23,11,3,2}
0x55c6 {1350,570,23,13,10,5,2}
0x55c7 {2248,2248,22,22,7,7,2,2}
0x55c9 {48,12,12,12,10,3,3}
0x55cb {1005,1005,3,3,3,3,2,2}
0x55cd {5319,5319,10,10,5,5,2,2}
0x55ce {16367,16367,52,52,7,7,2,2}
0x55cf {30690,230,44,23,7,3,2,2,1}
0x55d1 {7890,580,43,14,12,5,2}
0x55d3 {14314,14314,39,39,5,5,2,2}
0x55d5 {1001,1001,21,21,2,2,2,2}
0x55d6 {240,240,16,16,2,2,2,2}
0x55d7 {1008,249,15,11,2,2,2,2,2}
0x55d9 {5100,5100,17,17,4,4,2,2}
0x55da {16365,16365,17,17,2,2,2,2}
0x55db {440,180,56,7,7,2,2,2,2}
0x55dd {32752,262,26,5,4,2,2,2,2}
0x55de {1007,317,63,19,2,2,2,2,2}
0x55df {1287,1287,33,33,2,2,2,2,1,1}
0x55e1 {48,48,48,48,10,5,2}
0x55e3 {3147,3147,34,34,5,5,2,2}
0x55e5 {5446,5446,26,26,3,3,2,2}
0x55e6 {233,233,20,20,5,5,2,2}
0x55e7 {699,699,44,18,8,3,2,2,1}
0x55e9 {4077,4077,40,40,8,8,2,2}
0x55ea {55,55,2,2,2,2,2,2}
0x55eb {32752,24,17,8,2,2,2,2,2}
0x55ed {32752,113,64,9,8,2,2,2,2}
0x55ee {7986,29,27,17,2,2,2,2,2}
0x55ef {16368,16368,37,37,2,2,2,2,1,1}
0x55f1 {750,750,23,23,5,5,2,2}
0x55f3 {4666,79,34,23,11,3,2,2,1}
0x55f5 {7650,7650,27,17,2,2,2,2,2}
0x55f6 {1008,86,52,7,2,2,2,2,2}
0x55f7 {7125,7125,25,25,2,2,2,2,1,1}
0x55f9 {32752,418,36,13,3,3,2,2,1}
0x55fa {326,326,2,2,2,2,2,2,2}
0x55fb {24,24,24,24,2,2,2,2,1,1}
0x55fd {615,615,27,27,2,2,2,2,1,1}
0x55fe {16368,16368,2,2,2,2,2,2,1,1}
0x55ff {30690,89,2,2,2,2,1,1,1,1,1}
0x5601 {15795,15795,13,13}
0x5603 {32752,449,58,13,13}
0x5605 {7146,268,59,20,4}
0x5606 {32752,360,36,10,9}
0x5607 {15826,15826,32,32,8,8}
0x5609 {4666,251,20,20,10}
0x560b {861,861,25,25,3,3}
0x560d {16368,16368,45,45,2,2}
0x560e {16367,16367,22,22,7,7}
0x560f {237,45,22,18,6,6,1}
0x5611 {30690,302,23,19,9}
0x5613 {15826,15826,30,30,9,9}
0x5615 {45,45,10,10,5,5}
0x5616 {5340,5340,40,40,8,8}
0x5617 {3891,41,41,16,10,3,2}
0x5619 {1518,1518,51,51,3,3}
0x561a {249,249,22,22,7,7}
0x561b {32752,94,45,20,5,2,2}
0x561d {4666,289,54,17,6,2,2}
0x561e {7890,67,38,20,6,5,2}
0x561f {14307,14307,37,37,10,10,1,1}
0x5621 {24558,332,32,24,6}
0x5623 {14307,14307,22,22,8,8}
0x5625 {15826,15826,26,26,4,4}
0x5626 {10653,10653,47,47,7,7}
0x5627 {3795,159,9,7,7,4,4}
0x5629 {2025,2025,25,25,4,4}
0x562b {1770,1770,36,24,6,3,2}
0x562d {32752,256,28,8,4,2,2}
0x562e {47,47,47,11,4,4,2}
0x562f {11796,11796,34,34,7,7,2,2}
0x5631 {14314,14314,56,56,4,4}
0x5633 {24558,8,8,8,8,6,3}
0x5635 {4080,374,12,12,12,2,2}
0x5636 {32752,266,47,18,9,2,2}
0x5637 {1005,1005,34,34,6,6,2,2}
0x5639 {32752,438,34,11,8,5,3}
0x563a {24558,166,16,14,11,6,2}
0x563b {5446,5446,56,56,6,6,2,2}
0x563d {1509,1509,18,18,5,5,2,2}
0x563e {13320,13320,14,14,5,5,2,2}
0x563f {4666,154,56,20,9,5,1,1,1}
0x5641 {4080,78,25,9,8}
0x5643 {195,195,29,29,5,5}
0x5645 {15987,15987,21,21,5,5}
0x5646 {750,750,21,21,7,7}
0x5647 {32752,335,5,5,5,4,4}
0x5649 {1056,1056,36,36,6,6}
0x564b {32752,212,38,3,3,3,3}
0x564d {24558,275,42,19,5,5,3}
0x564e {1770,410,64,8,8,5,4}
0x564f {8169,8169,36,36,5,5,3,3}
0x5651 {4077,4077,45,45,7,7}
0x5653 {1008,314,36,7,5,3,3}
0x5655 {326,62,51,9,3,3,2}
0x5656 {6117,365,57,5,5,5,2}
0x5657 {4430,4430,35,35,3,3,2,2}
0x5659 {4080,525,41,20,3,3,3}
0x565a {30690,382,28,8,8,8,2}
0x565b {15987,15987,38,38,3,3,2,2}
0x565d {5100,5100,17,17,3,3,2,2}
0x565e {8173,8173,19,19,9,9,2,2}
0x565f {7890,185,30,11,11,3,2,2,1}
0x5661 {16368,16368,42,42,3,3}
0x5663 {32752,175,39,17,10,7,3}
0x5665 {1008,150,53,10,3,3,3}
0x5666 {804,336,39,27,3,3,3}
0x5667 {12267,12267,36,36,3,3,3,3}
0x5669 {3795,3795,41,17,3,3,3}
0x566b {5446,5446,60,60,5,5,2,2}
0x566d {853,853,20,20,2,2,2,2}
0x566e {4080,4080,37,37,7,7,2,2}
0x566f {32752,50,7,7,7,5,3,2,1}
0x5671 {30690,261,17,17,8,7,3}
0x5673 {5445,5445,41,41,3,3,3,3}
0x5675 {570,570,13,13,4,4,2,2}
0x5676 {5095,5095,38,38,6,6,2,2}
0x5677 {6,6,6,6,6,3,3,2,1}
0x5679 {15987,15987,35,35,3,3,3,3}
0x567a {608,608,18,18,7,7,2,2}
0x567b {300,300,16,16,5,3,3,2,1}
0x567d {1008,1008,34,7,7,5,3,2,1}
0x567e {32752,96,43,9,9,5,2,2,1}
0x567f {5446,5446,16,16,3,3,1,1,1,1}
0x5681 {6462,614,46,11,10}
0x5683 {4073,4073,23,23,7,7}
0x5685 {3555,3555,9,9,9,9}
0x5686 {16367,16367,5,5,5,5}
0x5687 {7986,125,42,7,6,5,2}
0x5689 {195,195,7,7,7,7}
0x568b {30690,84,27,24,7,5,2}
0x568d {32752,120,33,27,6,2,2}
0x568e {90,90,11,11,6,6,2}
0x568f {16368,16368,24,24,6,6,2,2}
0x5691 {5100,5100,38,38,8,8}
0x5693 {496,496,13,13,6,5,4}
0x5695 {12267,215,15,15,6,5,2}
0x5696 {326,326,37,16,6,5,2}
0x5697 {16367,16367,44,44,6,6,2,2}
0x5699 {326,326,48,14,3,3,3}
0x569b {1350,1350,33,33,5,5,2,2}
0x569d {237,237,12,12,4,4,2,2}
0x569e {1938,1938,42,42,5,5,2,2}
0x569f {4584,171,52,15,14,5,2,2,1}
0x56a1 {7797,7797,22,22,6,6}
0x56a3 {7890,226,50,12,9,5,2}
0x56a5 {202,20,20,16,6,6,2}
0x56a6 {4666,212,14,14,11,7,2}
0x56a7 {14314,14314,50,50,6,6,2,2}
0x56a9 {804,336,47,17,3,3,2}
0x56ab {16367,16367,40,40,2,2,2,2}
0x56ad {4080,4080,34,34,2,2,2,2}
0x56ae {5445,5445,46,46,2,2,2,2}
0x56af {1890,1890,30,14,2,2,2,2,2}
0x56b1 {24558,194,39,9,5,2,2}
0x56b3 {112,112,15,15,9,9,2,2}
0x56b5 {16367,16367,28,28,2,2,2,2}
0x56b6 {4080,4080,28,28,2,2,2,2}
0x56b7 {32752,280,16,16,13,2,2,2,2}
0x56b9 {5100,5100,8,8,7,7,2,2}
0x56ba {16367,16367,54,54,2,2,2,2}
0x56bb {1008,115,88,16,9,2,2,2,2}
0x56bd {27544,42,42,7,7,2,2,2,2}
0x56be {4584,322,31,8,2,2,2,2,2}
0x56bf {2589,2589,18,18,2,2,2,2,1,1}
0x56c1 {2031,2031,25,25,2,2}
0x56c3 {10780,165,53,30,8,2,2}
0x56c5 {30690,466,47,14,4,2,2}
0x56c6 {24558,142,61,8,8,2,2}
0x56c7 {8173,8173,30,30,7,7,2,2}
0x56c9 {1008,1008,26,10,10,6,3}
0x56cb {14314,14314,34,34,3,3,2,2}
0x56cd {16367,16367,42,42,2,2,2,2}
0x56ce {16368,16368,32,32,6,6,2,2}
0x56cf {1287,53,13,13,6,4,3,2,1}
0x56d1 {32752,203,64,18,6,2,2}
0x56d3 {3795,3795,30,30,5,5,2,2}
0x56d5 {14314,14314,42,42,2,2,2,2}
0x56d6 {825,825,9,9,2,2,2,2}
0x56d7 {32752,359,52,21,13,2,2,2,2}
0x56d9 {237,237,39,39,2,2,2,2}
0x56da {180,180,53,53,2,2,2,2}
0x56db {6462,478,25,2,2,2,2,2,2}
0x56dd {300,300,60,2,2,2,2,2,2}
0x56de {326,326,27,13,5,2,2,2,2}
0x56df {5446,5446,24,24,5,5,2,2,1,1}
0x56e1 {1007,109,37,13,10,2,2}
0x56e3 {450,450,31,31,4,4,2,2}
0x56e5 {2025,2025,39,39,3,3,2,2}
0x56e6 {1056,1056,18,18,9,9,2,2}
0x56e7 {4080,56,35,11,10,3,3,2,1}
0x56e9 {5446,5446,19,19,6,6,2,2}
0x56eb {1509,41,18,7,5,2,2,2,2}
0x56ed {10220,10220,36,2,2,2,2,2,2}
0x56ee {32752,178,29,11,6,2,2,2,2}
0x56ef {15315,15315,26,26,7,7,2,2,1,1}
0x56f1 {419,419,23,23,7,7,2,2}
0x56f3 {32752,225,65,10,6,3,3,2,1}
0x56f5 {32752,213,19,14,5,2,2,2,2}
0x56f6 {1770,1770,19,19,12,2,2,2,2}
0x56f7 {804,804,60,60,6,6,2,2,1,1}
0x56f9 {24558,98,23,19,8,5,3,2,1}
0x56fa {4080,453,17,17,2,2,2,2,2}
0x56fb {2029,2029,23,23,5,5,2,2,1,1}
0x56fd {5446,5446,7,7,7,7,2,2,1,1}
0x56fe {3051,3051,13,13,2,2,2,2,1,1}
0x56ff {4584,288,26,16,2,2,1,1,1,1,1}
0x5701 {24558,202,30,12,12}
0x5703 {5340,5340,34,34,3,3}
0x5705 {2325,2325,56,56,3,3}
0x5706 {5319,5319,45,45,7,7}
0x5707 {6495,305,41,13,6,3,1}
0x5709 {5446,5446,11,11,7,7}
0x570b {1008,196,36,3,3,3,2}
0x570d {4080,117,26,22,8,2,2}
0x570e {32752,254,44,6,6,6,2}
0x570f {12267,12267,24,24,6,6,1,1}
0x5711 {5255,5255,36,36,6,6}
0x5713 {12267,229,22,10,6,3,3}
0x5715 {4584,187,28,12,6,3,2}
0x5716 {32752,120,49,5,5,5,2}
0x5717 {5446,5446,52,52,3,3,2,2}
0x5719 {326,326,49,8,8,7,3}
0x571b {825,825,19,19,5,5,2,2}
0x571d {3240,3240,24,24,5,5,2,2}
0x571e {16367,16367,34,34,5,5,2,2}
0x571f {32752,222,71,13,8,5,1,1,1}
0x5721 {13320,13320,47,47,8,8}
0x5723 {10220,10220,55,19,5,3,3}
0x5725 {7986,172,51,3,3,3,3}
0x5726 {4666,294,42,10,8,5,4}
0x5727 {15733,15733,21,21,3,3,3,3}
0x5729 {1770,1770,79,19,6,3,3}
0x572b {48,48,3,3,3,3,2,2}
0x572d {16367,16367,48,48,3,3,2,2}
0x572e {2248,2248,18,18,3,3,2,2}
0x572f {32752,42,28,3,3,3,2,2,1}
0x5731 {32752,170,58,11,9,5,3}
0x5733 {4759,4759,45,45,3,3,3,3}
0x5735 {5446,5446,59,59,5,5,2,2}
0x5736 {15733,15733,32,32,5,5,2,2}
0x5737 {7146,467,35,22,9,3,3,2,1}
0x5739 {1509,1509,15,15,3,3,3,3}
0x573a {114,114,114,114,7,7,2,2}
0x573b {32752,152,36,3,3,3,3,2,1}
0x573d {4666,71,24,17,5,3,3,2,1}
0x573e {636,140,18,17,10,5,2,2,1}
0x573f {16368,16368,25,25,7,7,1,1,1,1}
0x5741 {2029,2029,22,22,7,7}
0x5743 {1350,106,50,6,6,6,2}
0x5745 {4584,128,62,10,4,4,2}
0x5746 {32752,380,48,14,4,4,2}
0x5747 {1005,1005,10,10,10,10,2,2}
0x5749 {2652,118,30,6,6,5,4}
0x574b {15315,15315,34,34,3,3,2,2}
0x574d {915,915,11,11,5,5,2,2}
0x574e {2025,2025,35,35,3,3,2,2}
0x574f {326,326,32,5,5,5,2,2,1}
0x5751 {32752,102,50,10,5,5,2}
0x5753 {5340,5340,22,22,6,6,2,2}
0x5755 {3555,3555,24,24,2,2,2,2}
0x5756 {853,853,37,37,2,2,2,2}
0x5757 {4584,168,58,9,2,2,2,2,2}
0x5759 {16368,16368,26,26,7,7,2,2}
0x575b {7146,50,30,13,5,2,2,2,2}
0x575d {32752,263,15,5,5,2,2,2,2}
0x575e {1007,211,33,33,2,2,2,2,2}
0x575f {2525,2525,45,45,2,2,2,2,1,1}
0x5761 {10220,10220,11,11,5,2,2}
0x5763 {4077,4077,6,6,5,5,2,2}
0x5765 {16368,16368,31,31,3,3,2,2}
0x5766 {915,915,5,5,5,5,2,2}
0x5767 {1008,1008,77,9,7,3,3,2,1}
0x5769 {16367,16367,28,28,5,5,2,2}
0x576b {32752,312,47,11,11,2,2,2,2}
0x576d {3795,265,51,2,2,2,2,2,2}
0x576e {32752,42,42,8,7,2,2,2,2}
0x576f {1770,1770,13,13,5,5,2,2,1,1}
0x5771 {11796,11796,17,17,7,7,2,2}
0x5773 {32752,80,30,3,3,3,3,2,1}
0x5775 {1350,14,14,14,11,2,2,2,2}
0x5776 {24558,169,23,5,5,2,2,2,2}
0x5777 {5255,5255,11,11,3,3,2,2,1,1}
0x5779 {27544,477,28,14,7,3,3,2,1}
0x577a {32752,311,58,17,2,2,2,2,2}
0x577b {16368,16368,28,28,3,3,2,2,1,1}
0x577d {569,569,41,41,5,5,2,2,1,1}
0x577e {300,300,30,30,2,2,2,2,1,1}
0x577f {7650,115,48,12,2,2,1,1,1,1,1}
0x5781 {16368,16368,24,24,10,10}
0x5783 {24558,112,15,15,10,3,1}
0x5785 {3240,580,21,8,8,3,2}
0x5786 {1770,1770,13,13,9,7,2}
0x5787 {4759,4759,40,40,6,6,1,1}
0x5789 {32752,318,63,4,4,4,4}
0x578b {1938,1938,12,12,3,3,2,2}
0x578d {4077,4077,30,30,8,8,2,2}
0x578e {16368,16368,9,9,5,5,2,2}
0x578f {32752,270,30,19,8,4,1,1,1}
0x5791 {69,69,11,11,7,5,5}
0x5793 {7797,7797,37,37,3,3,3,3}
0x5795 {5446,5446,50,50,3,3,2,2}
0x5796 {12267,12267,34,34,7,7,2,2}
0x5797 {32752,184,44,3,3,3,2,2,1}
0x5799 {5095,5095,32,32,3,3,3,3}
0x579b {1008,139,49,13,6,3,3,2,1}
0x579d {32752,61,19,10,10,3,3,2,1}
0x579e {2144,2144,21,7,7,4,2,2,1}
0x579f {240,240,48,48,8,8,1,1,1,1}
0x57a1 {32752,208,28,16,9,6,2}
0x57a3 {1770,1770,33,33,5,5,2,2}
0x57a5 {1763,1763,7,7,7,7,2,2}
0x57a6 {16368,16368,51,51,7,7,2,2}
0x57a7 {1080,1080,27,22,9,4,2,2,1}
0x57a9 {102,102,30,30,6,6,2,2}
0x57ab {27544,441,24,8,2,2,2,2,2}
0x57ad {32370,130,33,21,10,2,2,2,2}
0x57ae {3795,175,54,27,2,2,2,2,2}
0x57af {5445,5445,43,43,2,2,2,2,1,1}
0x57b1 {2713,2713,37,37,4,4,2,2}
0x57b3 {32752,218,52,19,11,3,3,2,1}
0x57b5 {7986,116,31,11,9,2,2,2,2}
0x57b6 {27544,318,26,26,5,2,2,2,2}
0x57b7 {5100,5100,18,18,8,8,2,2,1,1}
0x57b9 {1380,1380,41,19,7,3,3,2,1}
0x57bb {3051,3051,15,15,3,3,2,2,1,1}
0x57bd {14314,14314,44,44,4,4,2,2,1,1}
0x57be {453,453,26,26,2,2,2,2,1,1}
0x57bf {4080,150,14,14,2,2,1,1,1,1,1}
0x57c1 {4584,325,53,12,10,5,1}
0x57c3 {16367,16367,36,36,5,5,1,1}
0x57c5 {171,171,22,22,7,7,2,2}
0x57c6 {7797,7797,45,45,5,5,2,2}
0x57c7 {32752,504,66,17,9,4,1,1,1}
0x57c9 {2029,2029,31,31,5,5,3,3}
0x57cb {24558,152,15,3,3,3,2,2,1}
0x57cd {4080,56,53,5,5,5,3,2,1}
0x57ce {4666,46,46,20,9,5,2,2,1}
0x57cf {1056,1056,36,36,5,5,1,1,1,1}
0x57d1 {1056,1056,26,26,5,5,2,2}
0x57d3 {1890,110,34,5,5,5,2,2,1}
0x57d5 {32752,348,47,8,2,2,2,2,2}
0x57d6 {1518,183,50,21,2,2,2,2,2}
0x57d7 {321,321,18,18,2,2,2,2,1,1}
0x57d9 {7890,370,18,18,10,5,3,2,1}
0x57db {5100,5100,10,10,7,7,2,2,1,1}
0x57dd {16367,16367,45,45,5,5,2,2,1,1}
0x57de {4080,4080,18,18,2,2,2,2,1,1}
0x57df {4080,312,16,16,2,2,1,1,1,1,1}
0x57e1 {3795,3795,43,43,5,5,1,1}
0x57e3 {4080,259,21,11,10,5,1,1,1}
0x57e5 {580,580,21,6,6,3,2,2,1}
0x57e6 {7650,245,56,5,5,5,2,2,1}
0x57e7 {16368,16368,45,45,12,12,1,1,1,1}
0x57e9 {32752,296,45,23,7,5,2,2,1}
0x57eb {15733,15733,20,20,2,2,2,2,1,1}
0x57ed {5446,5446,34,34,10,10,2,2,1,1}
0x57ee {1763,1763,20,20,2,2,2,2,1,1}
0x57ef {12267,283,27,10,2,2,1,1,1,1,1}
0x57f1 {32752,185,43,14,11,5,1,1,1}
0x57f3 {1518,1518,14,14,6,6,1,1,1,1}
0x57f5 {7605,7605,50,50,2,2,2,2,1,1}
0x57f6 {16368,16368,12,12,2,2,2,2,1,1}
0x57f7 {32370,154,11,11,2,2,1,1,1,1,1}
0x57f9 {14314,14314,40,40,3,3,1,1,1,1}
0x57fa {45,45,2,2,2,2,2,2,1,1}
0x57fb {4666,322,28,8,2,2,1,1,1,1,1}
0x57fd {1566,223,39,12,2,2,1,1,1,1,1}
0x57fe {32752,442,2,2,2,2,1,1,1,1,1}
0x57ff {15795,15795,2,2,1,1,1,1,1,1,1,1}
0x5801 {30690,212,38}
0x5803 {14314,14314,32,32}
0x5805 {69,69,4,4}
0x5806 {140,140,21,21}
0x5807 {32752,456,24,24,1}
0x5809 {15826,15826,66,66}
0x580b {24558,35,28,3,3}
0x580d {32752,34,28,2,2}
0x580e {3240,3240,9,9,4}
0x580f {16367,16367,33,33,1,1}
0x5811 {5255,5255,36,36}
0x5813 {111,111,15,7,4}
0x5815 {1518,63,63,16,4}
0x5816 {32752,386,17,17,4}
0x5817 {240,240,46,46,3,3}
0x5819 {300,300,25,19,3}
0x581b {16365,16365,51,51,2,2}
0x581d {16368,16368,26,26,2,2}
0x581e {12267,12267,38,38,8,8}
0x581f {32752,338,31,20,1,1,1}
0x5821 {11796,11796,26,26}
0x5823 {78,78,78,16,8}
0x5825 {30690,618,34,17,4}
0x5826 {7890,293,32,16,8}
0x5827 {105,105,8,8,8,8}
0x5829 {300,42,9,6,4}
0x582b {5340,5340,51,51,3,3}
0x582d {14307,14307,37,37,2,2}
0x582e {112,112,112,112,4,4}
0x582f {3891,175,20,18,12,3,1}
0x5831 {1008,1008,24,19,9}
0x5833 {123,123,11,11,11,11}
0x5835 {16368,16368,6,6,2,2}
0x5836 {8173,8173,33,33,2,2}
0x5837 {1007,143,28,12,6,2,1}
0x5839 {16365,16365,22,22,10,10}
0x583b {32752,60,25,25,7,2,1}
0x583d {2652,118,46,6,6,2,1}
0x583e {10780,159,26,12,11,7,1}
0x583f {608,608,31,31,1,1,1,1}
0x5841 {345,345,34,34}
0x5843 {24558,119,70,9,8}
0x5845 {4080,72,37,15,4}
0x5846 {4666,347,48,14,5}
0x5847 {5446,5446,36,36,5,5}
0x5849 {32752,220,20,5,5}
0x584b {419,419,11,11,3,3}
0x584d {240,240,28,28,5,5}
0x584e {1245,1245,19,19,4,4}
0x584f {32370,339,31,18,7,5,1}
0x5851 {519,519,40,5,5}
0x5853 {5340,5340,18,18,4,4}
0x5855 {16367,16367,23,23,10,10}
0x5856 {1518,1518,39,39,9,9}
0x5857 {32752,297,44,24,8,3,2}
0x5859 {16368,16368,35,35,4,4}
0x585b {10220,10220,31,19,5,2,2}
0x585d {41,9,9,9,4,2,2}
0x585e {30690,81,79,21,5,5,2}
0x585f {10653,10653,24,24,5,5,1,1}
0x5861 {32752,368,35,23,5}
0x5863 {8173,8173,16,16,7,7}
0x5865 {1690,1690,26,26,6,6}
0x5866 {1763,1763,27,27,6,6}
0x5867 {7146,74,28,15,7,7,1}
0x5869 {3891,3891,20,20,8,8}
0x586b {1770,410,68,18,6,2,2}
0x586d {32370,197,48,2,2,2,2}
0x586e {6117,221,33,10,5,2,2}
0x586f {366,366,15,15,7,7,1,1}
0x5871 {1770,1770,13,13,6,6}
0x5873 {30690,325,63,25,11,3,1}
0x5875 {24558,344,58,12,4,2,2}
0x5876 {326,326,45,23,6,2,2}
0x5877 {16367,16367,40,40,5,5,1,1}
0x5879 {32752,375,31,17,10,5,1}
0x587b {2031,2031,19,19,5,5,1,1}
0x587d {15733,15733,41,41,8,8,1,1}
0x587e {5446,5446,22,22,9,9,1,1}
0x587f {16,16,16,16,1,1,1,1,1}
0x5881 {16368,16368,16,16}
0x5883 {32752,277,66,14,9}
0x5885 {32752,255,47,7,4}
0x5887 {3051,3051,28,28,6,6}
0x5889 {7650,80,51,13,4}
0x588b {15826,15826,45,45,4,4}
0x588d {4073,4073,21,21,6,6}
0x588e {1350,1350,34,34,4,4}
0x588f {496,496,41,41,7,7,1}
0x5891 {2144,2144,36,9,6}
0x5893 {15733,15733,8,8,4,4}
0x5895 {111,111,24,24,4,4}
0x5896 {16367,16367,17,17,4,4}
0x5897 {32370,382,78,9,8,3,3}
0x5899 {615,615,26,26,4,4}
0x589b {24558,337,34,17,11,4,4}
0x589d {9750,9750,4,4,4,4,4}
0x589e {32752,44,44,24,4,4,4}
0x589f {16368,16368,10,10,4,4,1,1}
0x58a1 {4080,212,38,7,7}
0x58a3 {3240,3240,30,30,4,4}
0x58a5 {16367,16367,4,4,4,4}
0x58a6 {16368,16368,13,13,4,4}
0x58a7 {10780,179,62,13,4,4,4}
0x58a9 {16368,16368,21,21,4,4}
0x58ab {32752,330,68,19,6,3,2}
0x58ad {12267,467,40,17,4,2,2}
0x58ae {32752,247,33,19,4,4,2}
0x58af {8173,8173,30,30,6,6,2,2}
0x58b1 {4077,4077,4,4,4,4}
0x58b3 {4584,402,4,4,4,3,3}
0x58b5 {804,336,4,4,4,2,2}
0x58b6 {7146,254,50,17,4,2,2}
0x58b7 {2248,2248,30,30,5,5,2,2}
0x58b9 {32370,312,56,20,4,3,3}
0x58bb {195,195,21,21,3,3,2,2}
0x58bd {16368,16368,23,23,4,4,2,2}
0x58be {7097,7097,29,29,4,4,2,2}
0x58bf {915,125,33,13,4,4,1,1,1}
0x58c1 {7146,218,32,32,11}
0x58c3 {15795,15795,15,15,6,6}
0x58c5 {15826,15826,4,4,4,4}
0x58c6 {45,45,6,6,6,6}
0x58c7 {32752,243,10,10,10,4,1}
0x58c9 {7125,7125,21,21,5,5}
0x58cb {32752,174,34,25,7,3,3}
0x58cd {1008,1008,68,10,10,2,2}
0x58ce {32752,236,41,20,4,4,4}
0x58cf {4080,4080,16,16,5,5,1,1}
0x58d1 {5446,5446,36,36,5,5}
0x58d3 {237,237,12,12,4,4,4}
0x58d5 {30690,307,33,10,7,2,2}
0x58d6 {4584,151,47,21,7,2,2}
0x58d7 {69,69,20,20,4,4,2,2}
0x58d9 {1008,1008,61,13,8,2,2}
0x58db {112,112,112,112,2,2,2,2}
0x58dd {12267,12267,25,25,2,2,2,2}
0x58de {1938,1938,22,22,5,5,2,2}
0x58df {1890,1890,37,18,8,5,1,1,1}
0x58e1 {5095,5095,20,20,8,8}
0x58e3 {32752,283,67,22,4,4,1}
0x58e5 {7890,86,32,20,4,3,3}
0x58e6 {804,276,44,13,10,5,4}
0x58e7 {14314,14314,28,28,6,6,1,1}
0x58e9 {4584,330,4,4,4,4,4}
0x58eb {2025,2025,21,21,4,4,2,2}
0x58ed {13320,13320,23,23,2,2,2,2}
0x58ee {16367,16367,14,14,4,4,2,2}
0x58ef {32752,64,59,5,5,5,1,1,1}
0x58f1 {2144,2144,27,11,9,4,1}
0x58f3 {5100,5100,23,23,7,7,1,1}
0x58f5 {3261,3261,26,26,4,4,2,2}
0x58f6 {5446,5446,46,46,11,11,2,2}
0x58f7 {24558,211,43,16,9,4,1,1,1}
0x58f9 {2031,2031,10,10,5,5,1,1}
0x58fb {1350,232,58,7,6,6,1,1,1}
0x58fd {27544,436,11,8,4,4,1,1,1}
0x58fe {7650,7650,17,17,4,4,1,1,1}
0x58ff {15987,15987,28,28,1,1,1,1,1,1}
0x5901 {111,111,20,20}
0x5903 {1518,104,39,21,7}
0x5905 {32752,180,51,14,6}
0x5907 {1938,1938,38,38,7,7}
0x5909 {32752,384,37,26,10}
0x590b {15733,15733,33,33,3,3}
0x590d {16368,16368,15,15,5,5}
0x590e {5095,5095,29,29,5,5}
0x590f {24558,224,42,16,8,8,1}
0x5911 {580,580,33,13,6}
0x5913 {1350,1350,14,14,6,6}
0x5915 {8169,8169,27,27,5,5}
0x5916 {14314,14314,36,36,6,6}
0x5917 {30690,159,41,13,9,3,3}
0x5919 {5100,5100,38,38,8,8}
0x591b {27544,64,5,5,5,5,4}
0x591d {24558,325,19,10,6,4,4}
0x591e {1518,104,39,4,4,4,4}
0x591f {15987,15987,12,12,5,5,1,1}
0x5921 {32752,234,42,7,7}
0x5923 {16367,16367,51,51,5,5}
0x5925 {4080,4080,41,41,3,3}
0x5926 {121,121,10,10,3,3}
